,i1,i2,i3,k1,k2,k3,weight
0,0,0,0,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,3.575734906395629812e-05
1,1,1,1,4.640909090909090678e-02,4.640909090909090678e-02,4.640909090909090678e-02,2.012446088933850325e-05
2,2,2,0,9.181818181818181268e-02,9.181818181818181268e-02,1.000000000000000021e-03,1.461275334558738946e-04
3,2,2,2,9.181818181818181268e-02,9.181818181818181268e-02,9.181818181818181268e-02,1.608500437522076198e-03
4,3,3,0,1.372272727272727255e-01,1.372272727272727255e-01,1.000000000000000021e-03,4.591194682635017787e-04
5,5,3,2,2.280454545454545234e-01,1.372272727272727255e-01,9.181818181818181268e-02,1.147951684998162279e-03
6,5,3,3,2.280454545454545234e-01,1.372272727272727255e-01,1.372272727272727255e-01,3.869242434586906559e-03
7,6,3,3,2.734545454545454501e-01,1.372272727272727255e-01,1.372272727272727255e-01,4.661748248492460613e-04
8,6,6,0,2.734545454545454501e-01,2.734545454545454501e-01,1.000000000000000021e-03,1.657299816119908406e-04
9,6,6,2,2.734545454545454501e-01,2.734545454545454501e-01,9.181818181818181268e-02,5.431233693803429359e-03
10,7,6,3,3.188636363636363491e-01,2.734545454545454501e-01,1.372272727272727255e-01,7.511465264694965754e-03
11,7,6,6,3.188636363636363491e-01,2.734545454545454501e-01,2.734545454545454501e-01,6.249595909870168942e-03
12,7,7,0,3.188636363636363491e-01,3.188636363636363491e-01,1.000000000000000021e-03,6.822116360168221667e-04
13,10,6,6,4.550909090909090460e-01,2.734545454545454501e-01,2.734545454545454501e-01,3.255820438058393794e-03
14,10,7,3,4.550909090909090460e-01,3.188636363636363491e-01,1.372272727272727255e-01,4.658607187646518488e-03
15,10,7,6,4.550909090909090460e-01,3.188636363636363491e-01,2.734545454545454501e-01,1.012914462061194516e-02
16,10,8,2,4.550909090909090460e-01,3.642727272727272481e-01,9.181818181818181268e-02,3.301204596535034768e-03
17,10,10,6,4.550909090909090460e-01,4.550909090909090460e-01,2.734545454545454501e-01,1.784000806570076566e-03
18,11,7,6,5.004999999999999449e-01,3.188636363636363491e-01,2.734545454545454501e-01,8.356128114030218421e-03
19,11,10,2,5.004999999999999449e-01,4.550909090909090460e-01,9.181818181818181268e-02,5.607115487721974758e-04
20,11,10,3,5.004999999999999449e-01,4.550909090909090460e-01,1.372272727272727255e-01,4.647580557045670989e-03
21,11,11,2,5.004999999999999449e-01,5.004999999999999449e-01,9.181818181818181268e-02,4.669140656559490378e-03
