,i1,i2,i3,k1,k2,k3,weight
0,0,0,0,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.892855974351453831e-04
1,1,0,0,1.437142857142857111e-01,1.000000000000000021e-03,1.000000000000000021e-03,1.893775222743389428e-04
2,1,1,0,1.437142857142857111e-01,1.437142857142857111e-01,1.000000000000000021e-03,1.862292891017823960e-03
3,1,1,1,1.437142857142857111e-01,1.437142857142857111e-01,1.437142857142857111e-01,2.732376536230839582e-03
4,2,1,0,2.864285714285714213e-01,1.437142857142857111e-01,1.000000000000000021e-03,3.779676156494675443e-04
5,2,1,1,2.864285714285714213e-01,1.437142857142857111e-01,1.437142857142857111e-01,4.403216946983546862e-03
6,2,2,0,2.864285714285714213e-01,2.864285714285714213e-01,1.000000000000000021e-03,1.861595279589950760e-03
7,2,2,1,2.864285714285714213e-01,2.864285714285714213e-01,1.437142857142857111e-01,8.371802790088743798e-03
8,2,2,2,2.864285714285714213e-01,2.864285714285714213e-01,2.864285714285714213e-01,2.906714282798832007e-03
9,3,1,1,4.291428571428571592e-01,1.437142857142857111e-01,1.437142857142857111e-01,1.882748602111592145e-04
10,3,2,0,4.291428571428571592e-01,2.864285714285714213e-01,1.000000000000000021e-03,3.793733026766289468e-04
11,3,2,1,4.291428571428571592e-01,2.864285714285714213e-01,1.437142857142857111e-01,8.802251713457000595e-03
12,3,2,2,4.291428571428571592e-01,2.864285714285714213e-01,2.864285714285714213e-01,8.546809080941778283e-03
13,3,3,0,4.291428571428571592e-01,4.291428571428571592e-01,1.000000000000000021e-03,1.862997478559972817e-03
14,3,3,1,4.291428571428571592e-01,4.291428571428571592e-01,1.437142857142857111e-01,8.371964984745723301e-03
15,3,3,2,4.291428571428571592e-01,4.291428571428571592e-01,2.864285714285714213e-01,8.720142848396495588e-03
16,3,3,3,4.291428571428571592e-01,4.291428571428571592e-01,4.291428571428571592e-01,2.906714282798832007e-03
17,4,2,1,5.718571428571428417e-01,2.864285714285714213e-01,1.437142857142857111e-01,3.786844113916060109e-04
18,4,2,2,5.718571428571428417e-01,2.864285714285714213e-01,2.864285714285714213e-01,4.408129875464334053e-03
19,4,3,0,5.718571428571428417e-01,4.291428571428571592e-01,1.000000000000000021e-03,3.775281204499085865e-04
20,4,3,1,5.718571428571428417e-01,4.291428571428571592e-01,1.437142857142857111e-01,8.810462599963058208e-03
21,4,3,2,5.718571428571428417e-01,4.291428571428571592e-01,2.864285714285714213e-01,1.709295194296995071e-02
22,4,3,3,5.718571428571428417e-01,4.291428571428571592e-01,4.291428571428571592e-01,8.720142848396500793e-03
