,i1,i2,i3,k1,k2,k3,weight
0,0,0,0,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,4.552778302825536220e-06
1,1,0,0,4.096000000000000335e-02,1.000000000000000021e-03,1.000000000000000021e-03,4.595434079134753343e-06
2,1,1,0,4.096000000000000335e-02,4.096000000000000335e-02,1.000000000000000021e-03,4.352506721205612555e-05
3,1,1,1,4.096000000000000335e-02,4.096000000000000335e-02,4.096000000000000335e-02,6.038545671236106419e-05
4,2,1,0,8.092000000000000581e-02,4.096000000000000335e-02,1.000000000000000021e-03,9.244849888647364947e-06
5,2,1,1,8.092000000000000581e-02,4.096000000000000335e-02,4.096000000000000335e-02,9.914855046432949370e-05
6,2,2,0,8.092000000000000581e-02,8.092000000000000581e-02,1.000000000000000021e-03,4.336733336159032608e-05
7,2,2,1,8.092000000000000581e-02,8.092000000000000581e-02,4.096000000000000335e-02,1.846211549592080016e-04
8,2,2,2,8.092000000000000581e-02,8.092000000000000581e-02,8.092000000000000581e-02,6.380819193600004873e-05
9,3,1,1,1.208800000000000152e-01,4.096000000000000335e-02,4.096000000000000335e-02,4.624817751521281736e-06
10,3,2,0,1.208800000000000152e-01,8.092000000000000581e-02,1.000000000000000021e-03,9.264183770803968476e-06
11,3,2,1,1.208800000000000152e-01,8.092000000000000581e-02,4.096000000000000335e-02,1.990650963268005729e-04
12,3,2,2,1.208800000000000152e-01,8.092000000000000581e-02,8.092000000000000581e-02,1.879992244484917209e-04
13,3,3,0,1.208800000000000152e-01,1.208800000000000152e-01,1.000000000000000021e-03,4.345002877833935686e-05
14,3,3,1,1.208800000000000152e-01,1.208800000000000152e-01,4.096000000000000335e-02,1.845598990949493087e-04
15,3,3,2,1.208800000000000152e-01,1.208800000000000152e-01,8.092000000000000581e-02,1.914245758080000107e-04
16,3,3,3,1.208800000000000152e-01,1.208800000000000152e-01,1.208800000000000152e-01,6.380819193599998097e-05
17,4,2,1,1.608400000000000107e-01,8.092000000000000581e-02,4.096000000000000335e-02,9.294046004630019601e-06
18,4,2,2,1.608400000000000107e-01,8.092000000000000581e-02,8.092000000000000581e-02,9.938802260866525645e-05
19,4,3,0,1.608400000000000107e-01,1.208800000000000152e-01,1.000000000000000021e-03,9.247146983557056105e-06
20,4,3,1,1.608400000000000107e-01,1.208800000000000152e-01,4.096000000000000335e-02,1.985895976804934681e-04
21,4,3,2,1.608400000000000107e-01,1.208800000000000152e-01,8.092000000000000581e-02,3.760087858240769750e-04
22,4,3,3,1.608400000000000107e-01,1.208800000000000152e-01,1.208800000000000152e-01,1.914245758079999565e-04
23,4,4,0,1.608400000000000107e-01,1.608400000000000107e-01,1.000000000000000021e-03,4.342160222883186969e-05
24,4,4,1,1.608400000000000107e-01,1.608400000000000107e-01,4.096000000000000335e-02,1.845819129211672240e-04
25,4,4,2,1.608400000000000107e-01,1.608400000000000107e-01,8.092000000000000581e-02,1.914245758080000107e-04
26,4,4,3,1.608400000000000107e-01,1.608400000000000107e-01,1.208800000000000152e-01,1.914245758079999565e-04
27,4,4,4,1.608400000000000107e-01,1.608400000000000107e-01,1.608400000000000107e-01,6.380819193599998097e-05
28,5,2,2,2.008000000000000063e-01,8.092000000000000581e-02,8.092000000000000581e-02,4.635728952342341419e-06
29,5,3,1,2.008000000000000063e-01,1.208800000000000152e-01,4.096000000000000335e-02,9.216710476003591931e-06
30,5,3,2,2.008000000000000063e-01,1.208800000000000152e-01,8.092000000000000581e-02,1.989249735373092073e-04
31,5,3,3,2.008000000000000063e-01,1.208800000000000152e-01,1.208800000000000152e-01,1.879712764604237472e-04
