,i1,i2,i3,k1,k2,k3,weight
50,22,14,14,8.463076923076923164e-01,5.389230769230769491e-01,5.389230769230769491e-01,1.029220753465760578e-02
51,22,15,9,8.463076923076923164e-01,5.773461538461538423e-01,3.468076923076922613e-01,2.757224567679185737e-03
52,22,18,14,8.463076923076923164e-01,6.926153846153845217e-01,5.389230769230769491e-01,1.668358258015368092e-02
53,22,19,4,8.463076923076923164e-01,7.310384615384615259e-01,1.546923076923076845e-01,1.189872694616326068e-02
54,22,19,5,8.463076923076923164e-01,7.310384615384615259e-01,1.931153846153846054e-01,1.311832875759728380e-03
55,22,19,8,8.463076923076923164e-01,7.310384615384615259e-01,3.083846153846153681e-01,2.070134639589287298e-03
56,22,19,9,8.463076923076923164e-01,7.310384615384615259e-01,3.468076923076922613e-01,3.306214438200842393e-03
57,22,19,13,8.463076923076923164e-01,7.310384615384615259e-01,5.004999999999999449e-01,1.769127839976473038e-03
58,22,19,14,8.463076923076923164e-01,7.310384615384615259e-01,5.389230769230769491e-01,5.691829375633696703e-03
59,22,22,1,8.463076923076923164e-01,8.463076923076923164e-01,3.942307692307692180e-02,7.213044245585403195e-04
60,22,22,2,8.463076923076923164e-01,8.463076923076923164e-01,7.784615384615384270e-02,4.383089567236574829e-04
61,22,22,13,8.463076923076923164e-01,8.463076923076923164e-01,5.004999999999999449e-01,3.089154580051296697e-03
62,22,22,14,8.463076923076923164e-01,8.463076923076923164e-01,5.389230769230769491e-01,3.501648358455880430e-03
63,23,14,10,8.847307692307692095e-01,5.389230769230769491e-01,3.852307692307692100e-01,2.038361377419517766e-03
64,23,14,14,8.847307692307692095e-01,5.389230769230769491e-01,5.389230769230769491e-01,4.342296253459781638e-03
65,23,15,9,8.847307692307692095e-01,5.773461538461538423e-01,3.468076923076922613e-01,1.044212786191492034e-02
66,23,19,9,8.847307692307692095e-01,7.310384615384615259e-01,3.468076923076922613e-01,1.593475596564924990e-02
67,23,19,14,8.847307692307692095e-01,7.310384615384615259e-01,5.389230769230769491e-01,5.085932795229039342e-03
68,23,19,19,8.847307692307692095e-01,7.310384615384615259e-01,7.310384615384615259e-01,7.937770755431677525e-03
69,23,20,4,8.847307692307692095e-01,7.694615384615384190e-01,1.546923076923076845e-01,4.997379752207738082e-04
70,23,22,4,8.847307692307692095e-01,8.463076923076923164e-01,1.546923076923076845e-01,1.119819679740827840e-03
71,23,22,8,8.847307692307692095e-01,8.463076923076923164e-01,3.083846153846153681e-01,6.793347370257527690e-03
72,23,22,9,8.847307692307692095e-01,8.463076923076923164e-01,3.468076923076922613e-01,3.270283114892330589e-03
73,23,22,18,8.847307692307692095e-01,8.463076923076923164e-01,6.926153846153845217e-01,6.869027587829731711e-03
74,23,22,22,8.847307692307692095e-01,8.463076923076923164e-01,8.463076923076923164e-01,2.720768388278316761e-03
75,23,23,1,8.847307692307692095e-01,8.847307692307692095e-01,3.942307692307692180e-02,1.435950054122442062e-03
76,23,23,4,8.847307692307692095e-01,8.847307692307692095e-01,1.546923076923076845e-01,4.419654278088430178e-03
77,23,23,14,8.847307692307692095e-01,8.847307692307692095e-01,5.389230769230769491e-01,2.826478748047086403e-03
78,23,23,18,8.847307692307692095e-01,8.847307692307692095e-01,6.926153846153845217e-01,1.395890440886368754e-03
79,23,23,22,8.847307692307692095e-01,8.847307692307692095e-01,8.463076923076923164e-01,7.641791209799666889e-05
80,25,14,14,9.615769230769229958e-01,5.389230769230769491e-01,5.389230769230769491e-01,5.526141160817310029e-03
81,25,15,10,9.615769230769229958e-01,5.773461538461538423e-01,3.852307692307692100e-01,2.084747915029700090e-03
82,25,15,14,9.615769230769229958e-01,5.773461538461538423e-01,5.389230769230769491e-01,2.617950697205861151e-03
83,25,19,8,9.615769230769229958e-01,7.310384615384615259e-01,3.083846153846153681e-01,3.374670878065842879e-03
84,25,19,9,9.615769230769229958e-01,7.310384615384615259e-01,3.468076923076922613e-01,7.956015314370736349e-03
85,25,19,14,9.615769230769229958e-01,7.310384615384615259e-01,5.389230769230769491e-01,1.081370314913440364e-02
86,25,19,18,9.615769230769229958e-01,7.310384615384615259e-01,6.926153846153845217e-01,6.127620640898584492e-03
87,25,19,19,9.615769230769229958e-01,7.310384615384615259e-01,7.310384615384615259e-01,5.375734507024888505e-04
88,25,20,5,9.615769230769229958e-01,7.694615384615384190e-01,1.931153846153846054e-01,1.351631189126486663e-03
89,25,22,4,9.615769230769229958e-01,8.463076923076923164e-01,1.546923076923076845e-01,3.592117181302395112e-03
90,25,22,9,9.615769230769229958e-01,8.463076923076923164e-01,3.468076923076922613e-01,2.985522302423647325e-03
91,25,22,14,9.615769230769229958e-01,8.463076923076923164e-01,5.389230769230769491e-01,5.431717707559082474e-03
92,25,22,22,9.615769230769229958e-01,8.463076923076923164e-01,8.463076923076923164e-01,2.768688390562737585e-03
93,25,23,4,9.615769230769229958e-01,8.847307692307692095e-01,1.546923076923076845e-01,3.213670915366832314e-03
94,25,23,9,9.615769230769229958e-01,8.847307692307692095e-01,3.468076923076922613e-01,4.953706210104046569e-03
95,25,23,14,9.615769230769229958e-01,8.847307692307692095e-01,5.389230769230769491e-01,5.320466652990483124e-03
96,25,23,18,9.615769230769229958e-01,8.847307692307692095e-01,6.926153846153845217e-01,3.417524428241726386e-04
97,25,23,19,9.615769230769229958e-01,8.847307692307692095e-01,7.310384615384615259e-01,5.659959984075409699e-03
98,25,23,23,9.615769230769229958e-01,8.847307692307692095e-01,8.847307692307692095e-01,5.264453163192822421e-04
99,25,25,1,9.615769230769229958e-01,9.615769230769229958e-01,3.942307692307692180e-02,8.818550325225087399e-04
100,25,25,4,9.615769230769229958e-01,9.615769230769229958e-01,1.546923076923076845e-01,1.601566578954140719e-03
101,25,25,8,9.615769230769229958e-01,9.615769230769229958e-01,3.083846153846153681e-01,1.662547610783746393e-03
102,25,25,9,9.615769230769229958e-01,9.615769230769229958e-01,3.468076923076922613e-01,1.464020369797790167e-03
103,25,25,14,9.615769230769229958e-01,9.615769230769229958e-01,5.389230769230769491e-01,2.260329162223151302e-03
104,25,25,19,9.615769230769229958e-01,9.615769230769229958e-01,7.310384615384615259e-01,1.805766667928079263e-03
105,25,25,22,9.615769230769229958e-01,9.615769230769229958e-01,8.463076923076923164e-01,4.362154384900925806e-05
106,25,25,23,9.615769230769229958e-01,9.615769230769229958e-01,8.847307692307692095e-01,1.933700389513893147e-03
107,26,15,11,1.000000000000000000e+00,5.773461538461538423e-01,4.236538461538461586e-01,1.843301002861790112e-04
108,26,15,14,1.000000000000000000e+00,5.773461538461538423e-01,5.389230769230769491e-01,6.497302793455596521e-04
109,26,15,15,1.000000000000000000e+00,5.773461538461538423e-01,5.773461538461538423e-01,1.551083138239815512e-04
110,26,16,10,1.000000000000000000e+00,6.157692307692307354e-01,3.852307692307692100e-01,4.358928181816133958e-04
111,26,18,18,1.000000000000000000e+00,6.926153846153845217e-01,6.926153846153845217e-01,4.250755565990245390e-04
112,26,19,9,1.000000000000000000e+00,7.310384615384615259e-01,3.468076923076922613e-01,1.608703378665562620e-03
113,26,19,14,1.000000000000000000e+00,7.310384615384615259e-01,5.389230769230769491e-01,2.026328741567655790e-03
114,26,22,14,1.000000000000000000e+00,8.463076923076923164e-01,5.389230769230769491e-01,7.732068591949603194e-04
115,26,22,18,1.000000000000000000e+00,8.463076923076923164e-01,6.926153846153845217e-01,7.279035532304617808e-04
116,26,22,19,1.000000000000000000e+00,8.463076923076923164e-01,7.310384615384615259e-01,7.878194767939702319e-04
117,26,22,22,1.000000000000000000e+00,8.463076923076923164e-01,8.463076923076923164e-01,3.668403925341920044e-04
118,26,23,4,1.000000000000000000e+00,8.847307692307692095e-01,1.546923076923076845e-01,6.305077249063825197e-04
119,26,23,8,1.000000000000000000e+00,8.847307692307692095e-01,3.083846153846153681e-01,3.419252943406293202e-04
120,26,23,9,1.000000000000000000e+00,8.847307692307692095e-01,3.468076923076922613e-01,1.960883012212299385e-03
121,26,23,18,1.000000000000000000e+00,8.847307692307692095e-01,6.926153846153845217e-01,4.490092445708545590e-04
122,26,23,23,1.000000000000000000e+00,8.847307692307692095e-01,8.847307692307692095e-01,1.371520941650809561e-04
123,26,25,1,1.000000000000000000e+00,9.615769230769229958e-01,3.942307692307692180e-02,1.727014013818764515e-04
124,26,25,4,1.000000000000000000e+00,9.615769230769229958e-01,1.546923076923076845e-01,7.689758763059511724e-04
125,26,25,5,1.000000000000000000e+00,9.615769230769229958e-01,1.931153846153846054e-01,2.383253183579323075e-05
126,26,25,14,1.000000000000000000e+00,9.615769230769229958e-01,5.389230769230769491e-01,1.068180435230215971e-03
127,26,25,19,1.000000000000000000e+00,9.615769230769229958e-01,7.310384615384615259e-01,9.004606316932314228e-04
128,26,25,22,1.000000000000000000e+00,9.615769230769229958e-01,8.463076923076923164e-01,6.521160088475851829e-05
129,26,25,23,1.000000000000000000e+00,9.615769230769229958e-01,8.847307692307692095e-01,2.486935721842698259e-04
130,26,25,25,1.000000000000000000e+00,9.615769230769229958e-01,9.615769230769229958e-01,2.204555885641009826e-04
131,26,26,1,1.000000000000000000e+00,1.000000000000000000e+00,3.942307692307692180e-02,1.851264646350604299e-05
132,26,26,4,1.000000000000000000e+00,1.000000000000000000e+00,1.546923076923076845e-01,4.216192073220167486e-05
133,26,26,9,1.000000000000000000e+00,1.000000000000000000e+00,3.468076923076922613e-01,2.201738426291371411e-04
134,26,26,14,1.000000000000000000e+00,1.000000000000000000e+00,5.389230769230769491e-01,3.398901780245604525e-05
135,26,26,22,1.000000000000000000e+00,1.000000000000000000e+00,8.463076923076923164e-01,6.049219562658214962e-05
136,26,26,26,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.864263300083178567e-06
