,i1,i2,i3,k1,k2,k3,weight
0,0,0,0,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,2.987078681936813332e-04
1,1,0,0,1.675000000000000100e-01,1.000000000000000021e-03,1.000000000000000021e-03,2.985927051157875661e-04
2,1,1,0,1.675000000000000100e-01,1.675000000000000100e-01,1.000000000000000021e-03,2.946081549357563480e-03
3,1,1,1,1.675000000000000100e-01,1.675000000000000100e-01,1.675000000000000100e-01,4.336926119613002291e-03
4,2,1,0,3.340000000000000191e-01,1.675000000000000100e-01,1.000000000000000021e-03,5.990104796103001231e-04
5,2,1,1,3.340000000000000191e-01,1.675000000000000100e-01,1.675000000000000100e-01,6.988935633934502921e-03
6,2,2,0,3.340000000000000191e-01,3.340000000000000191e-01,1.000000000000000021e-03,2.947621365100462111e-03
7,2,2,1,3.340000000000000191e-01,3.340000000000000191e-01,1.675000000000000100e-01,1.328954316681217607e-02
8,2,2,2,3.340000000000000191e-01,3.340000000000000191e-01,3.340000000000000191e-01,4.615754624999998494e-03
9,3,1,1,5.005000000000000560e-01,1.675000000000000100e-01,1.675000000000000100e-01,3.004191592209001479e-04
10,3,2,0,5.005000000000000560e-01,3.340000000000000191e-01,1.000000000000000021e-03,5.996889955401749506e-04
11,3,2,1,5.005000000000000560e-01,3.340000000000000191e-01,1.675000000000000100e-01,1.396917518615550281e-02
12,3,2,2,5.005000000000000560e-01,3.340000000000000191e-01,3.340000000000000191e-01,1.356920250803166951e-02
13,3,3,0,5.005000000000000560e-01,5.005000000000000560e-01,1.000000000000000021e-03,2.947057781460749298e-03
14,3,3,1,5.005000000000000560e-01,5.005000000000000560e-01,1.675000000000000100e-01,1.329039061936132700e-02
15,3,3,2,5.005000000000000560e-01,5.005000000000000560e-01,3.340000000000000191e-01,1.384726387499999462e-02
16,3,3,3,5.005000000000000560e-01,5.005000000000000560e-01,5.005000000000000560e-01,4.615754624999998494e-03
17,4,2,1,6.670000000000000373e-01,3.340000000000000191e-01,1.675000000000000100e-01,5.980467100446003456e-04
18,4,2,2,6.670000000000000373e-01,3.340000000000000191e-01,3.340000000000000191e-01,6.990256662908177383e-03
19,4,3,0,6.670000000000000373e-01,5.005000000000000560e-01,1.000000000000000021e-03,5.994148197154502934e-04
20,4,3,1,6.670000000000000373e-01,5.005000000000000560e-01,1.675000000000000100e-01,1.397232128450790790e-02
21,4,3,2,6.670000000000000373e-01,5.005000000000000560e-01,3.340000000000000191e-01,2.713618945384335679e-02
22,4,3,3,6.670000000000000373e-01,5.005000000000000560e-01,5.005000000000000560e-01,1.384726387500000329e-02
23,4,4,0,6.670000000000000373e-01,6.670000000000000373e-01,1.000000000000000021e-03,2.946852841955403205e-03
24,4,4,1,6.670000000000000373e-01,6.670000000000000373e-01,1.675000000000000100e-01,1.328939361636234315e-02
25,4,4,2,6.670000000000000373e-01,6.670000000000000373e-01,3.340000000000000191e-01,1.384726387500001370e-02
26,4,4,3,6.670000000000000373e-01,6.670000000000000373e-01,5.005000000000000560e-01,1.384726387500001370e-02
27,4,4,4,6.670000000000000373e-01,6.670000000000000373e-01,6.670000000000000373e-01,4.615754625000008035e-03
28,5,2,2,8.335000000000000187e-01,3.340000000000000191e-01,3.340000000000000191e-01,2.972675219629497350e-04
29,5,3,1,8.335000000000000187e-01,5.005000000000000560e-01,1.675000000000000100e-01,5.989329349325995915e-04
30,5,3,2,8.335000000000000187e-01,5.005000000000000560e-01,3.340000000000000191e-01,1.398076257656608555e-02
31,5,3,3,8.335000000000000187e-01,5.005000000000000560e-01,5.005000000000000560e-01,1.356956253689241276e-02
32,5,4,0,8.335000000000000187e-01,6.670000000000000373e-01,1.000000000000000021e-03,5.978279232753749839e-04
33,5,4,1,8.335000000000000187e-01,6.670000000000000373e-01,1.675000000000000100e-01,1.397003371651575274e-02
34,5,4,2,8.335000000000000187e-01,6.670000000000000373e-01,3.340000000000000191e-01,2.713607313682678962e-02
35,5,4,3,8.335000000000000187e-01,6.670000000000000373e-01,5.005000000000000560e-01,2.769452774999998923e-02
36,5,4,4,8.335000000000000187e-01,6.670000000000000373e-01,6.670000000000000373e-01,1.384726387500000329e-02
37,5,5,0,8.335000000000000187e-01,8.335000000000000187e-01,1.000000000000000021e-03,2.947073013451007376e-03
38,5,5,1,8.335000000000000187e-01,8.335000000000000187e-01,1.675000000000000100e-01,1.329338993671663229e-02
39,5,5,2,8.335000000000000187e-01,8.335000000000000187e-01,3.340000000000000191e-01,1.384726387499997727e-02
40,5,5,3,8.335000000000000187e-01,8.335000000000000187e-01,5.005000000000000560e-01,1.384726387499997727e-02
41,5,5,4,8.335000000000000187e-01,8.335000000000000187e-01,6.670000000000000373e-01,1.384726387499998421e-02
42,5,5,5,8.335000000000000187e-01,8.335000000000000187e-01,8.335000000000000187e-01,4.615754624999988953e-03
43,6,3,2,1.000000000000000000e+00,5.005000000000000560e-01,3.340000000000000191e-01,5.978999290475251523e-04
44,6,3,3,1.000000000000000000e+00,5.005000000000000560e-01,5.005000000000000560e-01,4.936220006557276267e-03
45,6,4,1,1.000000000000000000e+00,6.670000000000000373e-01,1.675000000000000100e-01,5.972684938148258103e-04
46,6,4,2,1.000000000000000000e+00,6.670000000000000373e-01,3.340000000000000191e-01,9.866117352429235737e-03
47,6,4,3,1.000000000000000000e+00,6.670000000000000373e-01,5.005000000000000560e-01,1.384726387500001370e-02
48,6,4,4,1.000000000000000000e+00,6.670000000000000373e-01,6.670000000000000373e-01,6.923631937500012053e-03
49,6,5,0,1.000000000000000000e+00,8.335000000000000187e-01,1.000000000000000021e-03,5.968599995305124339e-04
50,6,5,1,1.000000000000000000e+00,8.335000000000000187e-01,1.675000000000000100e-01,9.868177825293825145e-03
51,6,5,2,1.000000000000000000e+00,8.335000000000000187e-01,3.340000000000000191e-01,1.384726387499999462e-02
52,6,5,3,1.000000000000000000e+00,8.335000000000000187e-01,5.005000000000000560e-01,1.384726387499999462e-02
53,6,5,4,1.000000000000000000e+00,8.335000000000000187e-01,6.670000000000000373e-01,1.384726387500000329e-02
54,6,5,5,1.000000000000000000e+00,8.335000000000000187e-01,8.335000000000000187e-01,6.923631937499992103e-03
55,6,6,0,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000021e-03,1.174404450681788966e-03
56,6,6,1,1.000000000000000000e+00,1.000000000000000000e+00,1.675000000000000100e-01,3.461815968750004725e-03
57,6,6,2,1.000000000000000000e+00,1.000000000000000000e+00,3.340000000000000191e-01,3.461815968750003424e-03
58,6,6,3,1.000000000000000000e+00,1.000000000000000000e+00,5.005000000000000560e-01,3.461815968750003424e-03
59,6,6,4,1.000000000000000000e+00,1.000000000000000000e+00,6.670000000000000373e-01,3.461815968750006026e-03
60,6,6,5,1.000000000000000000e+00,1.000000000000000000e+00,8.335000000000000187e-01,3.461815968750001256e-03
61,6,6,6,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.769693281250010044e-04
