,i1,i2,i3,k1,k2,k3,weight
0,0,0,0,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,5.133367047245203634e-04
1,1,0,0,2.008000000000000063e-01,1.000000000000000021e-03,1.000000000000000021e-03,5.134066943350500643e-04
2,1,1,0,2.008000000000000063e-01,2.008000000000000063e-01,1.000000000000000021e-03,5.079096983600035579e-03
3,1,1,1,2.008000000000000063e-01,2.008000000000000063e-01,2.008000000000000063e-01,7.492404158064277196e-03
4,2,1,0,4.006000000000000116e-01,2.008000000000000063e-01,1.000000000000000021e-03,1.027241701158470612e-03
5,2,1,1,4.006000000000000116e-01,2.008000000000000063e-01,2.008000000000000063e-01,1.205992055802223260e-02
6,2,2,0,4.006000000000000116e-01,4.006000000000000116e-01,1.000000000000000021e-03,5.075026818556919138e-03
7,2,2,1,4.006000000000000116e-01,4.006000000000000116e-01,2.008000000000000063e-01,2.295577391371283332e-02
8,2,2,2,4.006000000000000116e-01,4.006000000000000116e-01,4.006000000000000116e-01,7.976023992000003462e-03
9,3,1,1,6.004000000000000448e-01,2.008000000000000063e-01,2.008000000000000063e-01,5.131614315972961391e-04
10,3,2,0,6.004000000000000448e-01,4.006000000000000116e-01,1.000000000000000021e-03,1.025997441415718494e-03
11,3,2,1,6.004000000000000448e-01,4.006000000000000116e-01,2.008000000000000063e-01,2.410408687345545753e-02
12,3,2,2,6.004000000000000448e-01,4.006000000000000116e-01,4.006000000000000116e-01,2.344600746674271874e-02
13,3,3,0,6.004000000000000448e-01,6.004000000000000448e-01,1.000000000000000021e-03,5.075424024551717685e-03
14,3,3,1,6.004000000000000448e-01,6.004000000000000448e-01,2.008000000000000063e-01,2.295847300023171056e-02
15,3,3,2,6.004000000000000448e-01,6.004000000000000448e-01,4.006000000000000116e-01,2.392807197599999824e-02
16,3,3,3,6.004000000000000448e-01,6.004000000000000448e-01,6.004000000000000448e-01,7.976023991999996524e-03
17,4,2,1,8.002000000000000224e-01,4.006000000000000116e-01,2.008000000000000063e-01,1.025882586670233756e-03
18,4,2,2,8.002000000000000224e-01,4.006000000000000116e-01,4.006000000000000116e-01,1.204709989705748940e-02
19,4,3,0,8.002000000000000224e-01,6.004000000000000448e-01,1.000000000000000021e-03,1.026576500757537397e-03
20,4,3,1,8.002000000000000224e-01,6.004000000000000448e-01,2.008000000000000063e-01,2.411825229206524673e-02
21,4,3,2,8.002000000000000224e-01,6.004000000000000448e-01,4.006000000000000116e-01,4.688726760400538374e-02
22,4,3,3,8.002000000000000224e-01,6.004000000000000448e-01,6.004000000000000448e-01,2.392807197599999131e-02
23,4,4,0,8.002000000000000224e-01,8.002000000000000224e-01,1.000000000000000021e-03,5.070686266300469987e-03
24,4,4,1,8.002000000000000224e-01,8.002000000000000224e-01,2.008000000000000063e-01,2.295884149254014128e-02
25,4,4,2,8.002000000000000224e-01,8.002000000000000224e-01,4.006000000000000116e-01,2.392807197599999824e-02
26,4,4,3,8.002000000000000224e-01,8.002000000000000224e-01,6.004000000000000448e-01,2.392807197599999131e-02
27,4,4,4,8.002000000000000224e-01,8.002000000000000224e-01,8.002000000000000224e-01,7.976023991999996524e-03
28,5,2,2,1.000000000000000000e+00,4.006000000000000116e-01,4.006000000000000116e-01,5.114338248006288857e-04
29,5,3,1,1.000000000000000000e+00,6.004000000000000448e-01,2.008000000000000063e-01,1.027610193466900685e-03
30,5,3,2,1.000000000000000000e+00,6.004000000000000448e-01,4.006000000000000116e-01,1.704431023274125337e-02
31,5,3,3,1.000000000000000000e+00,6.004000000000000448e-01,6.004000000000000448e-01,1.196403598799999565e-02
32,5,4,0,1.000000000000000000e+00,8.002000000000000224e-01,1.000000000000000021e-03,1.028543388273964448e-03
33,5,4,1,1.000000000000000000e+00,8.002000000000000224e-01,2.008000000000000063e-01,1.704121394022755850e-02
34,5,4,2,1.000000000000000000e+00,8.002000000000000224e-01,4.006000000000000116e-01,2.392807197599999824e-02
35,5,4,3,1.000000000000000000e+00,8.002000000000000224e-01,6.004000000000000448e-01,2.392807197599999131e-02
36,5,4,4,1.000000000000000000e+00,8.002000000000000224e-01,8.002000000000000224e-01,1.196403598799999565e-02
37,5,5,0,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000021e-03,2.023104726929413327e-03
38,5,5,1,1.000000000000000000e+00,1.000000000000000000e+00,2.008000000000000063e-01,5.982017993999999561e-03
39,5,5,2,1.000000000000000000e+00,1.000000000000000000e+00,4.006000000000000116e-01,5.982017993999999561e-03
40,5,5,3,1.000000000000000000e+00,1.000000000000000000e+00,6.004000000000000448e-01,5.982017993999997826e-03
41,5,5,4,1.000000000000000000e+00,1.000000000000000000e+00,8.002000000000000224e-01,5.982017993999997826e-03
42,5,5,5,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.970029989999995654e-04
