,i1,i2,i3,k1,k2,k3,weight
0,0,0,0,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,8.688117805863892275e-06
1,1,0,0,5.095000000000000223e-02,1.000000000000000021e-03,1.000000000000000021e-03,8.777022432665345275e-06
2,1,1,0,5.095000000000000223e-02,5.095000000000000223e-02,1.000000000000000021e-03,8.350859732011539464e-05
3,1,1,1,5.095000000000000223e-02,5.095000000000000223e-02,5.095000000000000223e-02,1.177644987373815591e-04
4,2,1,0,1.009000000000000036e-01,5.095000000000000223e-02,1.000000000000000021e-03,1.749403774732837726e-05
5,2,1,1,1.009000000000000036e-01,5.095000000000000223e-02,5.095000000000000223e-02,1.927533315549173263e-04
6,2,2,0,1.009000000000000036e-01,1.009000000000000036e-01,1.000000000000000021e-03,8.355252776475883181e-05
7,2,2,1,1.009000000000000036e-01,1.009000000000000036e-01,5.095000000000000223e-02,3.600258835882670433e-04
8,2,2,2,1.009000000000000036e-01,1.009000000000000036e-01,1.009000000000000036e-01,1.246253748750000541e-04
9,3,1,1,1.508500000000000119e-01,5.095000000000000223e-02,5.095000000000000223e-02,8.782350167441251802e-06
10,3,2,0,1.508500000000000119e-01,1.009000000000000036e-01,1.000000000000000021e-03,1.754152001515575323e-05
11,3,2,1,1.508500000000000119e-01,1.009000000000000036e-01,5.095000000000000223e-02,3.848546231484885512e-04
12,3,2,2,1.508500000000000119e-01,1.009000000000000036e-01,1.009000000000000036e-01,3.669908219139061110e-04
13,3,3,0,1.508500000000000119e-01,1.508500000000000119e-01,1.000000000000000021e-03,8.335530810901911006e-05
14,3,3,1,1.508500000000000119e-01,1.508500000000000119e-01,5.095000000000000223e-02,3.601219697522954773e-04
15,3,3,2,1.508500000000000119e-01,1.508500000000000119e-01,1.009000000000000036e-01,3.738761246249999726e-04
16,3,3,3,1.508500000000000119e-01,1.508500000000000119e-01,1.508500000000000119e-01,1.246253748749999457e-04
17,4,2,1,2.008000000000000063e-01,1.009000000000000036e-01,5.095000000000000223e-02,1.767835867676850498e-05
18,4,2,2,2.008000000000000063e-01,1.009000000000000036e-01,1.009000000000000036e-01,1.925731232628480360e-04
19,4,3,0,2.008000000000000063e-01,1.508500000000000119e-01,1.000000000000000021e-03,1.748169983521574627e-05
20,4,3,1,2.008000000000000063e-01,1.508500000000000119e-01,5.095000000000000223e-02,3.847581631083352334e-04
21,4,3,2,2.008000000000000063e-01,1.508500000000000119e-01,1.009000000000000036e-01,7.341102572146828787e-04
22,4,3,3,2.008000000000000063e-01,1.508500000000000119e-01,1.508500000000000119e-01,3.738761246249998641e-04
23,4,4,0,2.008000000000000063e-01,2.008000000000000063e-01,1.000000000000000021e-03,8.341998867857922724e-05
24,4,4,1,2.008000000000000063e-01,2.008000000000000063e-01,5.095000000000000223e-02,3.600490639079936242e-04
25,4,4,2,2.008000000000000063e-01,2.008000000000000063e-01,1.009000000000000036e-01,3.738761246249999726e-04
26,4,4,3,2.008000000000000063e-01,2.008000000000000063e-01,1.508500000000000119e-01,3.738761246249998641e-04
27,4,4,4,2.008000000000000063e-01,2.008000000000000063e-01,2.008000000000000063e-01,1.246253748749999457e-04
28,5,2,2,2.507499999999999729e-01,1.009000000000000036e-01,1.009000000000000036e-01,8.681029737667876332e-06
29,5,3,1,2.507499999999999729e-01,1.508500000000000119e-01,5.095000000000000223e-02,1.744132121375624792e-05
