,i1,i2,i3,k1,k2,k3,weight
0,0,0,0,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,6.861987302556488708e-05
1,1,1,1,7.784615384615384270e-02,7.784615384615384270e-02,7.784615384615384270e-02,1.986100659035991919e-05
2,2,1,1,1.546923076923076845e-01,7.784615384615384270e-02,7.784615384615384270e-02,1.868197710516119507e-03
3,2,2,0,1.546923076923076845e-01,1.546923076923076845e-01,1.000000000000000021e-03,9.236527627988270995e-04
4,2,2,1,1.546923076923076845e-01,1.546923076923076845e-01,7.784615384615384270e-02,3.118835168311331158e-04
5,2,2,2,1.546923076923076845e-01,1.546923076923076845e-01,1.546923076923076845e-01,4.239676115572229252e-03
6,4,2,2,3.083846153846153681e-01,1.546923076923076845e-01,1.546923076923076845e-01,1.667173065994739280e-03
7,4,4,0,3.083846153846153681e-01,3.083846153846153681e-01,1.000000000000000021e-03,3.129347643776043530e-04
8,4,4,2,3.083846153846153681e-01,3.083846153846153681e-01,1.546923076923076845e-01,7.703485138267042280e-03
9,5,4,1,3.852307692307692100e-01,3.083846153846153681e-01,7.784615384615384270e-02,6.120536400283557374e-03
10,5,4,2,3.852307692307692100e-01,3.083846153846153681e-01,1.546923076923076845e-01,1.669871606841762807e-02
11,5,4,4,3.852307692307692100e-01,3.083846153846153681e-01,3.083846153846153681e-01,4.987656169407645064e-03
12,5,5,0,3.852307692307692100e-01,3.852307692307692100e-01,1.000000000000000021e-03,4.099191268697378768e-04
13,5,5,5,3.852307692307692100e-01,3.852307692307692100e-01,3.852307692307692100e-01,7.600789372800931774e-03
14,7,4,4,5.389230769230769491e-01,3.083846153846153681e-01,3.083846153846153681e-01,1.374500102676570398e-02
15,7,7,2,5.389230769230769491e-01,5.389230769230769491e-01,1.546923076923076845e-01,1.577532290164834761e-02
16,7,7,4,5.389230769230769491e-01,5.389230769230769491e-01,3.083846153846153681e-01,1.819204245026513969e-02
17,7,7,7,5.389230769230769491e-01,5.389230769230769491e-01,5.389230769230769491e-01,1.423443640118717858e-02
18,8,4,4,6.157692307692307354e-01,3.083846153846153681e-01,3.083846153846153681e-01,2.691739496536610290e-03
19,8,5,4,6.157692307692307354e-01,3.852307692307692100e-01,3.083846153846153681e-01,8.281094408348545211e-03
20,8,7,1,6.157692307692307354e-01,5.389230769230769491e-01,7.784615384615384270e-02,1.093676169436874623e-02
21,8,7,4,6.157692307692307354e-01,5.389230769230769491e-01,3.083846153846153681e-01,1.114845893280537806e-02
22,9,7,4,6.926153846153845217e-01,5.389230769230769491e-01,3.083846153846153681e-01,1.414432629379244744e-02
23,9,7,7,6.926153846153845217e-01,5.389230769230769491e-01,5.389230769230769491e-01,1.970971341326424337e-03
24,10,7,4,7.694615384615384190e-01,5.389230769230769491e-01,3.083846153846153681e-01,3.618596893944901749e-02
25,10,7,7,7.694615384615384190e-01,5.389230769230769491e-01,5.389230769230769491e-01,2.189763880956792710e-02
26,10,8,2,7.694615384615384190e-01,6.157692307692307354e-01,1.546923076923076845e-01,1.787911974200144917e-03
27,10,8,4,7.694615384615384190e-01,6.157692307692307354e-01,3.083846153846153681e-01,7.784027633449344848e-03
28,10,9,1,7.694615384615384190e-01,6.926153846153845217e-01,7.784615384615384270e-02,1.608926263354993084e-03
29,10,9,6,7.694615384615384190e-01,6.926153846153845217e-01,4.620769230769230518e-01,1.525818488303699004e-02
30,10,9,9,7.694615384615384190e-01,6.926153846153845217e-01,6.926153846153845217e-01,6.355154479287127359e-03
31,10,10,0,7.694615384615384190e-01,7.694615384615384190e-01,1.000000000000000021e-03,8.059696782408202987e-04
32,10,10,1,7.694615384615384190e-01,7.694615384615384190e-01,7.784615384615384270e-02,3.632695560506923557e-04
33,10,10,2,7.694615384615384190e-01,7.694615384615384190e-01,1.546923076923076845e-01,1.984016991631108728e-02
