,i1,i2,i3,k1,k2,k3,weight
0,0,0,0,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,3.860787374301797854e-05
1,1,0,0,8.425000000000000544e-02,1.000000000000000021e-03,1.000000000000000021e-03,3.865844510462813086e-05
2,1,1,0,8.425000000000000544e-02,8.425000000000000544e-02,1.000000000000000021e-03,3.756404391334735638e-04
3,1,1,1,8.425000000000000544e-02,8.425000000000000544e-02,8.425000000000000544e-02,5.434236390246190455e-04
4,2,1,0,1.675000000000000100e-01,8.425000000000000544e-02,1.000000000000000021e-03,7.749725082122814685e-05
5,2,1,1,1.675000000000000100e-01,8.425000000000000544e-02,8.425000000000000544e-02,8.803235303180722464e-04
6,2,2,0,1.675000000000000100e-01,1.675000000000000100e-01,1.000000000000000021e-03,3.761053610180764952e-04
7,2,2,1,1.675000000000000100e-01,1.675000000000000100e-01,8.425000000000000544e-02,1.663770910203450117e-03
8,2,2,2,1.675000000000000100e-01,1.675000000000000100e-01,1.675000000000000100e-01,5.769693281249998118e-04
9,3,1,1,2.507500000000000284e-01,8.425000000000000544e-02,8.425000000000000544e-02,3.867644654766565942e-05
10,3,2,0,2.507500000000000284e-01,1.675000000000000100e-01,1.000000000000000021e-03,7.743459195219378269e-05
11,3,2,1,2.507500000000000284e-01,1.675000000000000100e-01,8.425000000000000544e-02,1.762070559362494604e-03
12,3,2,2,2.507500000000000284e-01,1.675000000000000100e-01,1.675000000000000100e-01,1.697423223235669304e-03
13,3,3,0,2.507500000000000284e-01,2.507500000000000284e-01,1.000000000000000021e-03,3.758943633347816842e-04
14,3,3,1,2.507500000000000284e-01,2.507500000000000284e-01,8.425000000000000544e-02,1.663620667390408548e-03
15,3,3,2,2.507500000000000284e-01,2.507500000000000284e-01,1.675000000000000100e-01,1.730907984375001712e-03
16,3,3,3,2.507500000000000284e-01,2.507500000000000284e-01,2.507500000000000284e-01,5.769693281250010044e-04
17,4,2,1,3.340000000000000191e-01,1.675000000000000100e-01,8.425000000000000544e-02,7.750175118198745106e-05
18,4,2,2,3.340000000000000191e-01,1.675000000000000100e-01,1.675000000000000100e-01,8.808587270668398819e-04
19,4,3,0,3.340000000000000191e-01,2.507500000000000284e-01,1.000000000000000021e-03,7.754467769999998789e-05
20,4,3,1,3.340000000000000191e-01,2.507500000000000284e-01,8.425000000000000544e-02,1.762713764769487492e-03
21,4,3,2,3.340000000000000191e-01,2.507500000000000284e-01,1.675000000000000100e-01,3.395169780082817317e-03
22,4,3,3,3.340000000000000191e-01,2.507500000000000284e-01,2.507500000000000284e-01,1.730907984375000411e-03
23,4,4,0,3.340000000000000191e-01,3.340000000000000191e-01,1.000000000000000021e-03,3.761775398810243806e-04
24,4,4,1,3.340000000000000191e-01,3.340000000000000191e-01,8.425000000000000544e-02,1.663820067990204061e-03
25,4,4,2,3.340000000000000191e-01,3.340000000000000191e-01,1.675000000000000100e-01,1.730907984374997158e-03
26,4,4,3,3.340000000000000191e-01,3.340000000000000191e-01,2.507500000000000284e-01,1.730907984374998026e-03
27,4,4,4,3.340000000000000191e-01,3.340000000000000191e-01,3.340000000000000191e-01,5.769693281249986191e-04
28,5,2,2,4.172500000000000098e-01,1.675000000000000100e-01,1.675000000000000100e-01,3.863940511680001084e-05
29,5,3,1,4.172500000000000098e-01,2.507500000000000284e-01,8.425000000000000544e-02,7.726011642736884679e-05
30,5,3,2,4.172500000000000098e-01,2.507500000000000284e-01,1.675000000000000100e-01,1.761873928215470370e-03
31,5,3,3,4.172500000000000098e-01,2.507500000000000284e-01,2.507500000000000284e-01,1.697402452339859345e-03
32,5,4,0,4.172500000000000098e-01,3.340000000000000191e-01,1.000000000000000021e-03,7.749967409240624103e-05
33,5,4,1,4.172500000000000098e-01,3.340000000000000191e-01,8.425000000000000544e-02,1.761533977887337751e-03
34,5,4,2,4.172500000000000098e-01,3.340000000000000191e-01,1.675000000000000100e-01,3.394791749779029963e-03
35,5,4,3,4.172500000000000098e-01,3.340000000000000191e-01,2.507500000000000284e-01,3.461815968750000822e-03
36,5,4,4,4.172500000000000098e-01,3.340000000000000191e-01,3.340000000000000191e-01,1.730907984374998026e-03
37,5,5,0,4.172500000000000098e-01,4.172500000000000098e-01,1.000000000000000021e-03,3.761385944513769941e-04
38,5,5,1,4.172500000000000098e-01,4.172500000000000098e-01,8.425000000000000544e-02,1.663950924633827164e-03
39,5,5,2,4.172500000000000098e-01,4.172500000000000098e-01,1.675000000000000100e-01,1.730907984375001712e-03
40,5,5,3,4.172500000000000098e-01,4.172500000000000098e-01,2.507500000000000284e-01,1.730907984375003013e-03
41,5,5,4,4.172500000000000098e-01,4.172500000000000098e-01,3.340000000000000191e-01,1.730907984375000628e-03
42,5,5,5,4.172500000000000098e-01,4.172500000000000098e-01,4.172500000000000098e-01,5.769693281250010044e-04
43,6,3,2,5.005000000000000560e-01,2.507500000000000284e-01,1.675000000000000100e-01,7.715764667469372697e-05
44,6,3,3,5.005000000000000560e-01,2.507500000000000284e-01,2.507500000000000284e-01,8.809418106500907768e-04
45,6,4,1,5.005000000000000560e-01,3.340000000000000191e-01,8.425000000000000544e-02,7.746367120633114325e-05
46,6,4,2,5.005000000000000560e-01,3.340000000000000191e-01,1.675000000000000100e-01,1.762331580286534546e-03
47,6,4,3,5.005000000000000560e-01,3.340000000000000191e-01,2.507500000000000284e-01,3.394702434927033500e-03
48,6,4,4,5.005000000000000560e-01,3.340000000000000191e-01,3.340000000000000191e-01,1.730907984374995857e-03
49,6,5,0,5.005000000000000560e-01,4.172500000000000098e-01,1.000000000000000021e-03,7.745363194002186883e-05
50,6,5,1,5.005000000000000560e-01,4.172500000000000098e-01,8.425000000000000544e-02,1.762757383650693892e-03
51,6,5,2,5.005000000000000560e-01,4.172500000000000098e-01,1.675000000000000100e-01,3.394941992592073483e-03
52,6,5,3,5.005000000000000560e-01,4.172500000000000098e-01,2.507500000000000284e-01,3.461815968750000822e-03
53,6,5,4,5.005000000000000560e-01,4.172500000000000098e-01,3.340000000000000191e-01,3.461815968749996052e-03
54,6,5,5,5.005000000000000560e-01,4.172500000000000098e-01,4.172500000000000098e-01,1.730907984375000411e-03
55,6,6,0,5.005000000000000560e-01,5.005000000000000560e-01,1.000000000000000021e-03,3.759258658600962309e-04
56,6,6,1,5.005000000000000560e-01,5.005000000000000560e-01,8.425000000000000544e-02,1.664171788492628925e-03
57,6,6,2,5.005000000000000560e-01,5.005000000000000560e-01,1.675000000000000100e-01,1.730907984374997158e-03
58,6,6,3,5.005000000000000560e-01,5.005000000000000560e-01,2.507500000000000284e-01,1.730907984374998026e-03
59,6,6,4,5.005000000000000560e-01,5.005000000000000560e-01,3.340000000000000191e-01,1.730907984374995857e-03
60,6,6,5,5.005000000000000560e-01,5.005000000000000560e-01,4.172500000000000098e-01,1.730907984374998026e-03
61,6,6,6,5.005000000000000560e-01,5.005000000000000560e-01,5.005000000000000560e-01,5.769693281249986191e-04
62,7,3,3,5.837499999999999911e-01,2.507500000000000284e-01,2.507500000000000284e-01,3.863525093763756367e-05
63,7,4,2,5.837499999999999911e-01,3.340000000000000191e-01,1.675000000000000100e-01,7.716733975940621212e-05
64,7,4,3,5.837499999999999911e-01,3.340000000000000191e-01,2.507500000000000284e-01,1.763456670476381714e-03
65,7,4,4,5.837499999999999911e-01,3.340000000000000191e-01,3.340000000000000191e-01,1.697428069778023161e-03
66,7,5,1,5.837499999999999911e-01,4.172500000000000098e-01,8.425000000000000544e-02,7.735773963768761562e-05
67,7,5,2,5.837499999999999911e-01,4.172500000000000098e-01,1.675000000000000100e-01,1.761973628515370619e-03
68,7,5,3,5.837499999999999911e-01,4.172500000000000098e-01,2.507500000000000284e-01,3.395194705157800023e-03
