,i1,i2,i3,k1,k2,k3,weight
0,0,0,0,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,5.126453616702393016e-06
1,1,0,0,4.262500000000000316e-02,1.000000000000000021e-03,1.000000000000000021e-03,5.212358940572755191e-06
2,1,1,0,4.262500000000000316e-02,4.262500000000000316e-02,1.000000000000000021e-03,4.886396512590235656e-05
3,1,1,1,4.262500000000000316e-02,4.262500000000000316e-02,4.262500000000000316e-02,6.822806547410160223e-05
4,2,1,0,8.425000000000000544e-02,4.262500000000000316e-02,1.000000000000000021e-03,1.040600243856445485e-05
5,2,1,1,8.425000000000000544e-02,4.262500000000000316e-02,4.262500000000000316e-02,1.120600647259277640e-04
6,2,2,0,8.425000000000000544e-02,8.425000000000000544e-02,1.000000000000000021e-03,4.893731235174022577e-05
7,2,2,1,8.425000000000000544e-02,8.425000000000000544e-02,4.262500000000000316e-02,2.086401866205937967e-04
8,2,2,2,8.425000000000000544e-02,8.425000000000000544e-02,8.425000000000000544e-02,7.212116601562497647e-05
9,3,1,1,1.258750000000000147e-01,4.262500000000000316e-02,4.262500000000000316e-02,5.161783972904301855e-06
10,3,2,0,1.258750000000000147e-01,8.425000000000000544e-02,1.000000000000000021e-03,1.039388608267383148e-05
11,3,2,1,1.258750000000000147e-01,8.425000000000000544e-02,4.262500000000000316e-02,2.240686349393204507e-04
12,3,2,2,1.258750000000000147e-01,8.425000000000000544e-02,8.425000000000000544e-02,2.124797732569336456e-04
13,3,3,0,1.258750000000000147e-01,1.258750000000000147e-01,1.000000000000000021e-03,4.892552054109673465e-05
14,3,3,1,1.258750000000000147e-01,1.258750000000000147e-01,4.262500000000000316e-02,2.085878266540666919e-04
15,3,3,2,1.258750000000000147e-01,1.258750000000000147e-01,8.425000000000000544e-02,2.163634980468752140e-04
16,3,3,3,1.258750000000000147e-01,1.258750000000000147e-01,1.258750000000000147e-01,7.212116601562512555e-05
17,4,2,1,1.675000000000000100e-01,8.425000000000000544e-02,4.262500000000000316e-02,1.035082974656249359e-05
18,4,2,2,1.675000000000000100e-01,8.425000000000000544e-02,8.425000000000000544e-02,1.119620520613124107e-04
19,4,3,0,1.675000000000000100e-01,1.258750000000000147e-01,1.000000000000000021e-03,1.037246609636718714e-05
20,4,3,1,1.675000000000000100e-01,1.258750000000000147e-01,4.262500000000000316e-02,2.241365730777070304e-04
21,4,3,2,1.675000000000000100e-01,1.258750000000000147e-01,8.425000000000000544e-02,4.248682411176912550e-04
22,4,3,3,1.675000000000000100e-01,1.258750000000000147e-01,1.258750000000000147e-01,2.163634980468750514e-04
23,4,4,0,1.675000000000000100e-01,1.675000000000000100e-01,1.000000000000000021e-03,4.886785966886711012e-05
24,4,4,1,1.675000000000000100e-01,1.675000000000000100e-01,4.262500000000000316e-02,2.085731139361989190e-04
25,4,4,2,1.675000000000000100e-01,1.675000000000000100e-01,8.425000000000000544e-02,2.163634980468746448e-04
26,4,4,3,1.675000000000000100e-01,1.675000000000000100e-01,1.258750000000000147e-01,2.163634980468747532e-04
27,4,4,4,1.675000000000000100e-01,1.675000000000000100e-01,1.675000000000000100e-01,7.212116601562482739e-05
28,5,2,2,2.091250000000000053e-01,8.425000000000000544e-02,8.425000000000000544e-02,5.216956664906251257e-06
29,5,3,1,2.091250000000000053e-01,1.258750000000000147e-01,4.262500000000000316e-02,1.053300781191798324e-05
30,5,3,2,2.091250000000000053e-01,1.258750000000000147e-01,8.425000000000000544e-02,2.241820094122970756e-04
31,5,3,3,2.091250000000000053e-01,1.258750000000000147e-01,1.258750000000000147e-01,2.124858314348792741e-04
32,5,4,0,2.091250000000000053e-01,1.675000000000000100e-01,1.000000000000000021e-03,1.034563702260937365e-05
33,5,4,1,2.091250000000000053e-01,1.675000000000000100e-01,4.262500000000000316e-02,2.245710309817851595e-04
34,5,4,2,2.091250000000000053e-01,1.675000000000000100e-01,8.425000000000000544e-02,4.249798846826834185e-04
35,5,4,3,2.091250000000000053e-01,1.675000000000000100e-01,1.258750000000000147e-01,4.327269960937501028e-04
36,5,4,4,2.091250000000000053e-01,1.675000000000000100e-01,1.675000000000000100e-01,2.163634980468747532e-04
37,5,5,0,2.091250000000000053e-01,2.091250000000000053e-01,1.000000000000000021e-03,4.894910416238384564e-05
38,5,5,1,2.091250000000000053e-01,2.091250000000000053e-01,4.262500000000000316e-02,2.085796048411409000e-04
39,5,5,2,2.091250000000000053e-01,2.091250000000000053e-01,8.425000000000000544e-02,2.163634980468752140e-04
40,5,5,3,2.091250000000000053e-01,2.091250000000000053e-01,1.258750000000000147e-01,2.163634980468753766e-04
41,5,5,4,2.091250000000000053e-01,2.091250000000000053e-01,1.675000000000000100e-01,2.163634980468750785e-04
42,5,5,5,2.091250000000000053e-01,2.091250000000000053e-01,2.091250000000000053e-01,7.212116601562512555e-05
43,6,3,2,2.507500000000000284e-01,1.258750000000000147e-01,8.425000000000000544e-02,1.035472428952735388e-05
44,6,3,3,2.507500000000000284e-01,1.258750000000000147e-01,1.258750000000000147e-01,1.120025120354474512e-04
45,6,4,1,2.507500000000000284e-01,1.675000000000000100e-01,4.262500000000000316e-02,1.035645519751172042e-05
46,6,4,2,2.507500000000000284e-01,1.675000000000000100e-01,8.425000000000000544e-02,2.245130455643085078e-04
47,6,4,3,2.507500000000000284e-01,1.675000000000000100e-01,1.258750000000000147e-01,4.249660374188087030e-04
48,6,4,4,2.507500000000000284e-01,1.675000000000000100e-01,1.675000000000000100e-01,2.163634980468747532e-04
49,6,5,0,2.507500000000000284e-01,2.091250000000000053e-01,1.000000000000000021e-03,1.030409523098438697e-05
50,6,5,1,2.507500000000000284e-01,2.091250000000000053e-01,4.262500000000000316e-02,2.240911367431175003e-04
51,6,5,2,2.507500000000000284e-01,2.091250000000000053e-01,8.425000000000000544e-02,4.248232375100980773e-04
52,6,5,3,2.507500000000000284e-01,2.091250000000000053e-01,1.258750000000000147e-01,4.327269960937507533e-04
53,6,5,4,2.507500000000000284e-01,2.091250000000000053e-01,1.675000000000000100e-01,4.327269960937501570e-04
54,6,5,5,2.507500000000000284e-01,2.091250000000000053e-01,2.091250000000000053e-01,2.163634980468753766e-04
55,6,6,0,2.507500000000000284e-01,2.507500000000000284e-01,1.000000000000000021e-03,4.892303236086919843e-05
56,6,6,1,2.507500000000000284e-01,2.507500000000000284e-01,4.262500000000000316e-02,2.086497066145081040e-04
57,6,6,2,2.507500000000000284e-01,2.507500000000000284e-01,8.425000000000000544e-02,2.163634980468752140e-04
58,6,6,3,2.507500000000000284e-01,2.507500000000000284e-01,1.258750000000000147e-01,2.163634980468753766e-04
59,6,6,4,2.507500000000000284e-01,2.507500000000000284e-01,1.675000000000000100e-01,2.163634980468750785e-04
60,6,6,5,2.507500000000000284e-01,2.507500000000000284e-01,2.091250000000000053e-01,2.163634980468753766e-04
61,6,6,6,2.507500000000000284e-01,2.507500000000000284e-01,2.507500000000000284e-01,7.212116601562512555e-05
62,7,3,3,2.923749999999999960e-01,1.258750000000000147e-01,1.258750000000000147e-01,5.228207566804688818e-06
63,7,4,2,2.923749999999999960e-01,1.675000000000000100e-01,8.425000000000000544e-02,1.034001157166013835e-05
64,7,4,3,2.923749999999999960e-01,1.675000000000000100e-01,1.258750000000000147e-01,2.241512857955739902e-04
65,7,4,4,2.923749999999999960e-01,1.675000000000000100e-01,1.675000000000000100e-01,2.124631132675834655e-04
66,7,5,1,2.923749999999999960e-01,2.091250000000000053e-01,4.262500000000000316e-02,1.039020790320703225e-05
67,7,5,2,2.923749999999999960e-01,2.091250000000000053e-01,8.425000000000000544e-02,2.237847660298827120e-04
68,7,5,3,2.923749999999999960e-01,2.091250000000000053e-01,1.258750000000000147e-01,4.249790192286915266e-04
69,7,5,4,2.923749999999999960e-01,2.091250000000000053e-01,1.675000000000000100e-01,4.327269960937495065e-04
70,7,5,5,2.923749999999999960e-01,2.091250000000000053e-01,2.091250000000000053e-01,2.163634980468750514e-04
71,7,6,0,2.923749999999999960e-01,2.507500000000000284e-01,1.000000000000000021e-03,1.035753701500195120e-05
72,7,6,1,2.923749999999999960e-01,2.507500000000000284e-01,4.262500000000000316e-02,2.241062821879805144e-04
73,7,6,2,2.923749999999999960e-01,2.507500000000000284e-01,8.425000000000000544e-02,4.249733937777420067e-04
74,7,6,3,2.923749999999999960e-01,2.507500000000000284e-01,1.258750000000000147e-01,4.327269960937501028e-04
75,7,6,4,2.923749999999999960e-01,2.507500000000000284e-01,1.675000000000000100e-01,4.327269960937495065e-04
76,7,6,5,2.923749999999999960e-01,2.507500000000000284e-01,2.091250000000000053e-01,4.327269960937501028e-04
77,7,6,6,2.923749999999999960e-01,2.507500000000000284e-01,2.507500000000000284e-01,2.163634980468750514e-04
78,7,7,0,2.923749999999999960e-01,2.923749999999999960e-01,1.000000000000000021e-03,4.886190967267081372e-05
79,7,7,1,2.923749999999999960e-01,2.923749999999999960e-01,4.262500000000000316e-02,2.086317484441696523e-04
80,7,7,2,2.923749999999999960e-01,2.923749999999999960e-01,8.425000000000000544e-02,2.163634980468746448e-04
81,7,7,3,2.923749999999999960e-01,2.923749999999999960e-01,1.258750000000000147e-01,2.163634980468747532e-04
82,7,7,4,2.923749999999999960e-01,2.923749999999999960e-01,1.675000000000000100e-01,2.163634980468744822e-04
83,7,7,5,2.923749999999999960e-01,2.923749999999999960e-01,2.091250000000000053e-01,2.163634980468747532e-04
