,i1,i2,i3,k1,k2,k3,weight
20,12,11,1,4.291428571428571592e-01,3.934642857142857109e-01,3.667857142857142844e-02,5.053013832352265316e-04
21,15,11,5,5.361785714285713933e-01,3.934642857142857109e-01,1.793928571428571317e-01,6.495701318846900697e-03
22,15,15,15,5.361785714285713933e-01,5.361785714285713933e-01,5.361785714285713933e-01,4.819513151203638789e-04
23,16,10,10,5.718571428571428417e-01,3.577857142857142625e-01,3.577857142857142625e-01,3.228718413095005464e-03
24,16,11,6,5.718571428571428417e-01,3.934642857142857109e-01,2.150714285714285801e-01,1.324163347367253440e-02
25,16,11,10,5.718571428571428417e-01,3.934642857142857109e-01,3.577857142857142625e-01,9.321178163713540396e-03
26,16,11,11,5.718571428571428417e-01,3.934642857142857109e-01,3.934642857142857109e-01,1.226393284993019736e-02
27,16,15,15,5.718571428571428417e-01,5.361785714285713933e-01,5.361785714285713933e-01,5.352960509438731140e-03
28,16,16,2,5.718571428571428417e-01,5.718571428571428417e-01,7.235714285714285599e-02,5.412068660913782817e-03
29,16,16,6,5.718571428571428417e-01,5.718571428571428417e-01,2.150714285714285801e-01,1.857117705361899934e-02
30,16,16,10,5.718571428571428417e-01,5.718571428571428417e-01,3.577857142857142625e-01,7.071904095274907272e-03
31,16,16,11,5.718571428571428417e-01,5.718571428571428417e-01,3.934642857142857109e-01,4.080354761758274093e-03
32,17,16,1,6.075357142857142900e-01,5.718571428571428417e-01,3.667857142857142844e-02,6.066229854985157131e-04
33,17,16,2,6.075357142857142900e-01,5.718571428571428417e-01,7.235714285714285599e-02,1.585285864345985056e-03
34,20,11,10,7.145714285714285241e-01,3.934642857142857109e-01,3.577857142857142625e-01,7.275374568947815543e-04
35,20,15,15,7.145714285714285241e-01,5.361785714285713933e-01,5.361785714285713933e-01,1.535129311833697760e-02
36,20,16,5,7.145714285714285241e-01,5.718571428571428417e-01,1.793928571428571317e-01,8.201656818703795607e-03
37,20,16,15,7.145714285714285241e-01,5.718571428571428417e-01,5.361785714285713933e-01,5.378203834252039649e-03
38,20,20,10,7.145714285714285241e-01,7.145714285714285241e-01,3.577857142857142625e-01,1.066543009687669769e-02
39,20,20,15,7.145714285714285241e-01,7.145714285714285241e-01,5.361785714285713933e-01,7.688697777847346843e-03
40,20,20,20,7.145714285714285241e-01,7.145714285714285241e-01,7.145714285714285241e-01,7.681344476391820846e-04
41,21,11,11,7.502499999999999725e-01,3.934642857142857109e-01,3.934642857142857109e-01,9.009520699366788468e-03
42,21,16,5,7.502499999999999725e-01,5.718571428571428417e-01,1.793928571428571317e-01,5.989268553774917698e-04
43,21,16,6,7.502499999999999725e-01,5.718571428571428417e-01,2.150714285714285801e-01,3.996726237807549618e-03
44,21,16,10,7.502499999999999725e-01,5.718571428571428417e-01,3.577857142857142625e-01,2.900298370512585655e-02
45,21,17,5,7.502499999999999725e-01,6.075357142857142900e-01,1.793928571428571317e-01,4.276743431909731455e-03
46,21,20,1,7.502499999999999725e-01,7.145714285714285241e-01,3.667857142857142844e-02,8.481545391851455853e-04
47,21,20,2,7.502499999999999725e-01,7.145714285714285241e-01,7.235714285714285599e-02,3.146123292695498716e-03
48,21,20,20,7.502499999999999725e-01,7.145714285714285241e-01,7.145714285714285241e-01,6.030973623101515933e-03
49,21,21,2,7.502499999999999725e-01,7.502499999999999725e-01,7.235714285714285599e-02,2.105106148159330542e-03
50,21,21,6,7.502499999999999725e-01,7.502499999999999725e-01,2.150714285714285801e-01,1.062358009671194800e-02
51,21,21,10,7.502499999999999725e-01,7.502499999999999725e-01,3.577857142857142625e-01,2.351543393829503940e-03
52,21,21,15,7.502499999999999725e-01,7.502499999999999725e-01,5.361785714285713933e-01,3.214204443469246587e-03
53,21,21,20,7.502499999999999725e-01,7.502499999999999725e-01,7.145714285714285241e-01,7.995615206614708169e-04
54,24,16,10,8.572857142857143176e-01,5.718571428571428417e-01,3.577857142857142625e-01,1.002965801221496027e-02
55,24,16,16,8.572857142857143176e-01,5.718571428571428417e-01,5.718571428571428417e-01,5.683195702334286475e-03
56,24,20,10,8.572857142857143176e-01,7.145714285714285241e-01,3.577857142857142625e-01,7.165056182276065277e-03
57,24,20,15,8.572857142857143176e-01,7.145714285714285241e-01,5.361785714285713933e-01,1.083954448989296430e-02
58,24,21,5,8.572857142857143176e-01,7.502499999999999725e-01,1.793928571428571317e-01,7.986283824637030807e-03
59,24,21,10,8.572857142857143176e-01,7.502499999999999725e-01,3.577857142857142625e-01,8.653137895543740708e-04
60,24,21,15,8.572857142857143176e-01,7.502499999999999725e-01,5.361785714285713933e-01,9.072552357104612594e-03
61,24,21,16,8.572857142857143176e-01,7.502499999999999725e-01,5.718571428571428417e-01,5.816790118423529297e-03
62,24,24,1,8.572857142857143176e-01,8.572857142857143176e-01,3.667857142857142844e-02,8.228376905227025582e-05
63,24,24,2,8.572857142857143176e-01,8.572857142857143176e-01,7.235714285714285599e-02,2.166911206978336477e-03
64,24,24,5,8.572857142857143176e-01,8.572857142857143176e-01,1.793928571428571317e-01,7.456609330288808404e-05
65,24,24,6,8.572857142857143176e-01,8.572857142857143176e-01,2.150714285714285801e-01,1.769994258580859410e-03
66,24,24,10,8.572857142857143176e-01,8.572857142857143176e-01,3.577857142857142625e-01,1.833349952530315650e-03
67,24,24,16,8.572857142857143176e-01,8.572857142857143176e-01,5.718571428571428417e-01,3.203872601496074164e-04
68,24,24,20,8.572857142857143176e-01,8.572857142857143176e-01,7.145714285714285241e-01,3.098044409818157159e-03
69,25,16,10,8.929642857142856549e-01,5.718571428571428417e-01,3.577857142857142625e-01,1.862546118130151140e-03
70,25,16,11,8.929642857142856549e-01,5.718571428571428417e-01,3.934642857142857109e-01,9.477559406224082134e-03
71,25,16,16,8.929642857142856549e-01,5.718571428571428417e-01,5.718571428571428417e-01,6.684345740723855039e-03
72,25,20,10,8.929642857142856549e-01,7.145714285714285241e-01,3.577857142857142625e-01,4.317112909567021864e-04
73,25,21,5,8.929642857142856549e-01,7.502499999999999725e-01,1.793928571428571317e-01,7.239538545895988358e-03
74,25,21,10,8.929642857142856549e-01,7.502499999999999725e-01,3.577857142857142625e-01,8.509676706276026251e-03
75,25,21,15,8.929642857142856549e-01,7.502499999999999725e-01,5.361785714285713933e-01,4.652293805138714433e-03
76,25,21,21,8.929642857142856549e-01,7.502499999999999725e-01,7.502499999999999725e-01,6.448952934340189402e-03
77,25,24,1,8.929642857142856549e-01,8.572857142857143176e-01,3.667857142857142844e-02,1.154814192067561013e-04
78,25,24,10,8.929642857142856549e-01,8.572857142857143176e-01,3.577857142857142625e-01,8.523480081162986000e-03
79,25,24,20,8.929642857142856549e-01,8.572857142857143176e-01,7.145714285714285241e-01,5.125230869240039039e-03
80,25,24,21,8.929642857142856549e-01,8.572857142857143176e-01,7.502499999999999725e-01,4.085944522035713259e-04
81,25,24,24,8.929642857142856549e-01,8.572857142857143176e-01,8.572857142857143176e-01,1.157725418615625961e-03
82,25,25,1,8.929642857142856549e-01,8.929642857142856549e-01,3.667857142857142844e-02,9.923312147280646985e-04
83,25,25,2,8.929642857142856549e-01,8.929642857142856549e-01,7.235714285714285599e-02,4.458614677714277451e-04
84,25,25,5,8.929642857142856549e-01,8.929642857142856549e-01,1.793928571428571317e-01,2.678486585932362413e-03
85,25,25,10,8.929642857142856549e-01,8.929642857142856549e-01,3.577857142857142625e-01,5.103674842119890415e-04
86,25,25,16,8.929642857142856549e-01,8.929642857142856549e-01,5.718571428571428417e-01,4.282022327732241430e-03
87,25,25,25,8.929642857142856549e-01,8.929642857142856549e-01,8.929642857142856549e-01,5.676824435020313411e-04
88,27,16,11,9.643214285714285516e-01,5.718571428571428417e-01,3.934642857142857109e-01,1.275966951354819481e-03
89,27,16,16,9.643214285714285516e-01,5.718571428571428417e-01,5.718571428571428417e-01,6.739669364917546049e-03
90,27,17,11,9.643214285714285516e-01,6.075357142857142900e-01,3.934642857142857109e-01,4.303416368717419456e-03
91,27,20,20,9.643214285714285516e-01,7.145714285714285241e-01,7.145714285714285241e-01,3.031638515105482701e-03
92,27,21,6,9.643214285714285516e-01,7.502499999999999725e-01,2.150714285714285801e-01,1.552944989224255140e-03
93,27,21,10,9.643214285714285516e-01,7.502499999999999725e-01,3.577857142857142625e-01,1.010690913500819806e-02
94,27,21,11,9.643214285714285516e-01,7.502499999999999725e-01,3.934642857142857109e-01,1.935184814109212935e-03
95,27,21,15,9.643214285714285516e-01,7.502499999999999725e-01,5.361785714285713933e-01,1.297526732161784343e-03
96,27,21,16,9.643214285714285516e-01,7.502499999999999725e-01,5.718571428571428417e-01,6.674483242279093641e-03
97,27,21,20,9.643214285714285516e-01,7.502499999999999725e-01,7.145714285714285241e-01,2.377805964705638486e-03
98,27,21,21,9.643214285714285516e-01,7.502499999999999725e-01,7.502499999999999725e-01,5.828526250726259522e-04
99,27,24,5,9.643214285714285516e-01,8.572857142857143176e-01,1.793928571428571317e-01,3.027083413332242422e-03
100,27,24,10,9.643214285714285516e-01,8.572857142857143176e-01,3.577857142857142625e-01,1.695839829027060309e-03
101,27,24,15,9.643214285714285516e-01,8.572857142857143176e-01,5.361785714285713933e-01,3.279150683882255720e-03
102,27,24,16,9.643214285714285516e-01,8.572857142857143176e-01,5.718571428571428417e-01,3.011612678192735794e-03
103,27,24,21,9.643214285714285516e-01,8.572857142857143176e-01,7.502499999999999725e-01,1.227886997053968441e-04
104,27,24,24,9.643214285714285516e-01,8.572857142857143176e-01,8.572857142857143176e-01,2.814715099847421749e-03
105,27,25,2,9.643214285714285516e-01,8.929642857142856549e-01,7.235714285714285599e-02,7.654959324111941955e-04
106,27,25,5,9.643214285714285516e-01,8.929642857142856549e-01,1.793928571428571317e-01,4.549076277655225188e-03
107,27,25,10,9.643214285714285516e-01,8.929642857142856549e-01,3.577857142857142625e-01,4.160538349427438456e-03
108,27,25,16,9.643214285714285516e-01,8.929642857142856549e-01,5.718571428571428417e-01,4.015527291693593397e-03
109,27,25,21,9.643214285714285516e-01,8.929642857142856549e-01,7.502499999999999725e-01,3.927789724518255393e-03
110,27,25,25,9.643214285714285516e-01,8.929642857142856549e-01,8.929642857142856549e-01,4.970115708101495835e-04
111,27,27,1,9.643214285714285516e-01,9.643214285714285516e-01,3.667857142857142844e-02,2.720244206650516711e-04
112,27,27,2,9.643214285714285516e-01,9.643214285714285516e-01,7.235714285714285599e-02,7.208135776553154525e-04
113,27,27,5,9.643214285714285516e-01,9.643214285714285516e-01,1.793928571428571317e-01,1.332423577630346013e-03
114,27,27,10,9.643214285714285516e-01,9.643214285714285516e-01,3.577857142857142625e-01,4.197472949401692298e-04
115,27,27,11,9.643214285714285516e-01,9.643214285714285516e-01,3.934642857142857109e-01,2.096314166899581992e-03
116,27,27,16,9.643214285714285516e-01,9.643214285714285516e-01,5.718571428571428417e-01,1.599884548394252953e-03
117,27,27,21,9.643214285714285516e-01,9.643214285714285516e-01,7.502499999999999725e-01,2.045341330103931602e-03
118,27,27,25,9.643214285714285516e-01,9.643214285714285516e-01,8.929642857142856549e-01,9.280070180044277086e-04
119,27,27,27,9.643214285714285516e-01,9.643214285714285516e-01,9.643214285714285516e-01,2.349938851886217476e-04
120,28,16,12,1.000000000000000000e+00,5.718571428571428417e-01,4.291428571428571592e-01,3.554195149965352104e-04
121,28,16,15,1.000000000000000000e+00,5.718571428571428417e-01,5.361785714285713933e-01,1.701656365073691180e-04
122,28,16,16,1.000000000000000000e+00,5.718571428571428417e-01,5.718571428571428417e-01,1.029126814486316065e-03
123,28,20,11,1.000000000000000000e+00,7.145714285714285241e-01,3.934642857142857109e-01,4.288904516293269489e-04
124,28,20,20,1.000000000000000000e+00,7.145714285714285241e-01,7.145714285714285241e-01,7.459175192355817436e-04
125,28,21,7,1.000000000000000000e+00,7.502499999999999725e-01,2.507499999999999729e-01,4.581376835593344151e-04
126,28,21,11,1.000000000000000000e+00,7.502499999999999725e-01,3.934642857142857109e-01,1.160349468746620701e-03
127,28,21,15,1.000000000000000000e+00,7.502499999999999725e-01,5.361785714285713933e-01,1.189230774749051910e-03
128,28,24,5,1.000000000000000000e+00,8.572857142857143176e-01,1.793928571428571317e-01,7.191273466225395509e-04
129,28,24,16,1.000000000000000000e+00,8.572857142857143176e-01,5.718571428571428417e-01,1.153992257590757920e-03
130,28,24,21,1.000000000000000000e+00,8.572857142857143176e-01,7.502499999999999725e-01,6.872674473312711781e-04
131,28,24,24,1.000000000000000000e+00,8.572857142857143176e-01,8.572857142857143176e-01,1.531608808521667644e-04
132,28,25,10,1.000000000000000000e+00,8.929642857142856549e-01,3.577857142857142625e-01,1.630567751118623546e-03
133,28,25,20,1.000000000000000000e+00,8.929642857142856549e-01,7.145714285714285241e-01,3.962874950423259210e-04
134,28,25,21,1.000000000000000000e+00,8.929642857142856549e-01,7.502499999999999725e-01,5.560144937032770107e-04
135,28,27,1,1.000000000000000000e+00,9.643214285714285516e-01,3.667857142857142844e-02,2.692879357277335774e-04
136,28,27,5,1.000000000000000000e+00,9.643214285714285516e-01,1.793928571428571317e-01,6.666566693025138650e-04
137,28,27,10,1.000000000000000000e+00,9.643214285714285516e-01,3.577857142857142625e-01,6.569803448910010004e-04
138,28,27,16,1.000000000000000000e+00,9.643214285714285516e-01,5.718571428571428417e-01,6.616315716793833923e-04
139,28,27,20,1.000000000000000000e+00,9.643214285714285516e-01,7.145714285714285241e-01,1.788946285215327781e-04
140,28,27,21,1.000000000000000000e+00,9.643214285714285516e-01,7.502499999999999725e-01,2.426827077564075225e-04
141,28,27,24,1.000000000000000000e+00,9.643214285714285516e-01,8.572857142857143176e-01,9.144191665630501374e-05
142,28,27,25,1.000000000000000000e+00,9.643214285714285516e-01,8.929642857142856549e-01,5.412909740707112869e-04
143,28,27,27,1.000000000000000000e+00,9.643214285714285516e-01,9.643214285714285516e-01,1.960481629850815914e-05
144,28,28,5,1.000000000000000000e+00,1.000000000000000000e+00,1.793928571428571317e-01,9.524341689480072723e-05
145,28,28,16,1.000000000000000000e+00,1.000000000000000000e+00,5.718571428571428417e-01,1.216197478292918479e-04
146,28,28,20,1.000000000000000000e+00,1.000000000000000000e+00,7.145714285714285241e-01,2.201173234257655192e-05
147,28,28,24,1.000000000000000000e+00,1.000000000000000000e+00,8.572857142857143176e-01,2.574057420768336227e-05
148,28,28,28,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.428045385728178639e-05
