,i1,i2,i3,k1,k2,k3,weight
0,0,0,0,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,3.286562796926771511e-06
1,1,0,0,3.667857142857142844e-02,1.000000000000000021e-03,1.000000000000000021e-03,3.347887655682227402e-06
2,1,1,0,3.667857142857142844e-02,3.667857142857142844e-02,1.000000000000000021e-03,3.120257864281077430e-05
3,1,1,1,3.667857142857142844e-02,3.667857142857142844e-02,3.667857142857142844e-02,4.302813694568182704e-05
4,2,1,0,7.235714285714285599e-02,3.667857142857142844e-02,1.000000000000000021e-03,6.718461307993483738e-06
5,2,1,1,7.235714285714285599e-02,3.667857142857142844e-02,3.667857142857142844e-02,7.096343248239468226e-05
6,2,2,0,7.235714285714285599e-02,7.235714285714285599e-02,1.000000000000000021e-03,3.116115796428087220e-05
7,2,2,1,7.235714285714285599e-02,7.235714285714285599e-02,3.667857142857142844e-02,1.314576522141293010e-04
8,2,2,2,7.235714285714285599e-02,7.235714285714285599e-02,7.235714285714285599e-02,4.541741066873175012e-05
9,3,1,1,1.080357142857142905e-01,3.667857142857142844e-02,3.667857142857142844e-02,3.373196507777381307e-06
10,3,2,0,1.080357142857142905e-01,7.235714285714285599e-02,1.000000000000000021e-03,6.702247292384750312e-06
11,3,2,1,1.080357142857142905e-01,7.235714285714285599e-02,3.667857142857142844e-02,1.419099696880206482e-04
12,3,2,2,1.080357142857142905e-01,7.235714285714285599e-02,7.235714285714285599e-02,1.338753118188472336e-04
13,3,3,0,1.080357142857142905e-01,1.080357142857142905e-01,1.000000000000000021e-03,3.122689966622390663e-05
14,3,3,1,1.080357142857142905e-01,1.080357142857142905e-01,3.667857142857142844e-02,1.314962115957872676e-04
15,3,3,2,1.080357142857142905e-01,1.080357142857142905e-01,7.235714285714285599e-02,1.362522320061954604e-04
16,3,3,3,1.080357142857142905e-01,1.080357142857142905e-01,1.080357142857142905e-01,4.541741066873185176e-05
17,4,2,1,1.437142857142857111e-01,7.235714285714285599e-02,3.667857142857142844e-02,6.661371622782882960e-06
18,4,2,2,1.437142857142857111e-01,7.235714285714285599e-02,7.235714285714285599e-02,7.099449799129198008e-05
19,4,3,0,1.437142857142857111e-01,1.080357142857142905e-01,1.000000000000000021e-03,6.691755870520268218e-06
20,4,3,1,1.437142857142857111e-01,1.080357142857142905e-01,3.667857142857142844e-02,1.421811116297128921e-04
21,4,3,2,1.437142857142857111e-01,1.080357142857142905e-01,7.235714285714285599e-02,2.677391784502058036e-04
22,4,3,3,1.437142857142857111e-01,1.080357142857142905e-01,1.080357142857142905e-01,1.362522320061953520e-04
23,4,4,0,1.437142857142857111e-01,1.437142857142857111e-01,1.000000000000000021e-03,3.116967372878121881e-05
24,4,4,1,1.437142857142857111e-01,1.437142857142857111e-01,3.667857142857142844e-02,1.315200557363879318e-04
25,4,4,2,1.437142857142857111e-01,1.437142857142857111e-01,7.235714285714285599e-02,1.362522320061950538e-04
26,4,4,3,1.437142857142857111e-01,1.437142857142857111e-01,1.080357142857142905e-01,1.362522320061951351e-04
27,4,4,4,1.437142857142857111e-01,1.437142857142857111e-01,1.437142857142857111e-01,4.541741066873164170e-05
28,5,2,2,1.793928571428571317e-01,7.235714285714285599e-02,7.235714285714285599e-02,3.315289309174744503e-06
29,5,3,1,1.793928571428571317e-01,1.080357142857142905e-01,3.667857142857142844e-02,6.692164627216298937e-06
30,5,3,2,1.793928571428571317e-01,1.080357142857142905e-01,7.235714285714285599e-02,1.419674681299273509e-04
31,5,3,3,1.793928571428571317e-01,1.080357142857142905e-01,1.080357142857142905e-01,1.338682267027831597e-04
32,5,4,0,1.793928571428571317e-01,1.437142857142857111e-01,1.000000000000000021e-03,6.670636774559308474e-06
33,5,4,1,1.793928571428571317e-01,1.437142857142857111e-01,3.667857142857142844e-02,1.418652789559225139e-04
34,5,4,2,1.793928571428571317e-01,1.437142857142857111e-01,7.235714285714285599e-02,2.677334558564615531e-04
35,5,4,3,1.793928571428571317e-01,1.437142857142857111e-01,1.080357142857142905e-01,2.725044640123907040e-04
36,5,4,4,1.793928571428571317e-01,1.437142857142857111e-01,1.437142857142857111e-01,1.362522320061951351e-04
37,5,5,0,1.793928571428571317e-01,1.793928571428571317e-01,1.000000000000000021e-03,3.119140595978628816e-05
38,5,5,1,1.793928571428571317e-01,1.793928571428571317e-01,3.667857142857142844e-02,1.314874914529388743e-04
39,5,5,2,1.793928571428571317e-01,1.793928571428571317e-01,7.235714285714285599e-02,1.362522320061954604e-04
40,5,5,3,1.793928571428571317e-01,1.793928571428571317e-01,1.080357142857142905e-01,1.362522320061955688e-04
41,5,5,4,1.793928571428571317e-01,1.793928571428571317e-01,1.437142857142857111e-01,1.362522320061953520e-04
42,5,5,5,1.793928571428571317e-01,1.793928571428571317e-01,1.793928571428571317e-01,4.541741066873185176e-05
43,6,3,2,2.150714285714285801e-01,1.080357142857142905e-01,7.235714285714285599e-02,6.598695596060039958e-06
44,6,3,3,2.150714285714285801e-01,1.080357142857142905e-01,1.080357142857142905e-01,7.092746189314511746e-05
45,6,4,1,2.150714285714285801e-01,1.437142857142857111e-01,3.667857142857142844e-02,6.624038511213185553e-06
46,6,4,2,2.150714285714285801e-01,1.437142857142857111e-01,7.235714285714285599e-02,1.421568587324156059e-04
47,6,4,3,2.150714285714285801e-01,1.437142857142857111e-01,1.080357142857142905e-01,2.676882201154355111e-04
48,6,4,4,2.150714285714285801e-01,1.437142857142857111e-01,1.437142857142857111e-01,1.362522320061950267e-04
49,6,5,0,2.150714285714285801e-01,1.793928571428571317e-01,1.000000000000000021e-03,6.689167078112156113e-06
50,6,5,1,2.150714285714285801e-01,1.793928571428571317e-01,3.667857142857142844e-02,1.419543879156546660e-04
51,6,5,2,2.150714285714285801e-01,1.793928571428571317e-01,7.235714285714285599e-02,2.677498061243024701e-04
