,i1,i2,i3,k1,k2,k3,weight
0,2,1,1,7.499999999999999722e-02,3.799999999999999906e-02,3.799999999999999906e-02,4.398726029427446068e-05
1,2,2,1,7.499999999999999722e-02,7.499999999999999722e-02,3.799999999999999906e-02,8.619997313216266411e-04
2,4,2,2,1.489999999999999936e-01,7.499999999999999722e-02,7.499999999999999722e-02,5.658399057208402883e-04
3,5,5,1,1.859999999999999987e-01,1.859999999999999987e-01,3.799999999999999906e-02,7.501856526060376789e-04
4,5,5,2,1.859999999999999987e-01,1.859999999999999987e-01,7.499999999999999722e-02,5.822845630486212605e-04
5,5,5,5,1.859999999999999987e-01,1.859999999999999987e-01,1.859999999999999987e-01,1.415073481565249031e-03
6,6,5,2,2.229999999999999760e-01,1.859999999999999987e-01,7.499999999999999722e-02,4.949725878310180967e-03
7,6,5,5,2.229999999999999760e-01,1.859999999999999987e-01,1.859999999999999987e-01,2.116210710188301709e-03
8,9,5,5,3.339999999999999636e-01,1.859999999999999987e-01,1.859999999999999987e-01,3.726224815930489608e-03
9,10,5,5,3.709999999999999964e-01,1.859999999999999987e-01,1.859999999999999987e-01,1.217254226385210570e-03
10,10,6,6,3.709999999999999964e-01,2.229999999999999760e-01,2.229999999999999760e-01,4.664243628091768040e-03
11,10,9,5,3.709999999999999964e-01,3.339999999999999636e-01,1.859999999999999987e-01,2.002608577862446167e-03
12,10,10,1,3.709999999999999964e-01,3.709999999999999964e-01,3.799999999999999906e-02,1.673706723014344207e-03
13,10,10,2,3.709999999999999964e-01,3.709999999999999964e-01,7.499999999999999722e-02,5.114589671430769605e-03
14,10,10,5,3.709999999999999964e-01,3.709999999999999964e-01,1.859999999999999987e-01,6.827094189699308910e-03
15,10,10,6,3.709999999999999964e-01,3.709999999999999964e-01,2.229999999999999760e-01,6.075759167965030794e-03
16,10,10,9,3.709999999999999964e-01,3.709999999999999964e-01,3.339999999999999636e-01,5.082218141563042864e-03
17,11,10,1,4.079999999999999738e-01,3.709999999999999964e-01,3.799999999999999906e-02,6.598756331591114918e-04
18,14,10,5,5.190000000000000169e-01,3.709999999999999964e-01,1.859999999999999987e-01,1.146667185698299792e-02
19,15,10,10,5.559999999999999387e-01,3.709999999999999964e-01,3.709999999999999964e-01,2.299852314117448518e-02
20,15,11,4,5.559999999999999387e-01,4.079999999999999738e-01,1.489999999999999936e-01,1.303724604970186605e-03
21,15,11,5,5.559999999999999387e-01,4.079999999999999738e-01,1.859999999999999987e-01,7.377712149093078840e-03
22,15,14,14,5.559999999999999387e-01,5.190000000000000169e-01,5.190000000000000169e-01,5.818247963288408590e-03
23,15,15,1,5.559999999999999387e-01,5.559999999999999387e-01,3.799999999999999906e-02,1.580435037831474595e-04
24,15,15,5,5.559999999999999387e-01,5.559999999999999387e-01,1.859999999999999987e-01,3.392693784514257387e-03
25,15,15,6,5.559999999999999387e-01,5.559999999999999387e-01,2.229999999999999760e-01,7.815339466273239777e-03
26,15,15,9,5.559999999999999387e-01,5.559999999999999387e-01,3.339999999999999636e-01,3.082197153853060128e-03
27,15,15,10,5.559999999999999387e-01,5.559999999999999387e-01,3.709999999999999964e-01,1.068248202078219550e-02
28,16,15,2,5.929999999999999716e-01,5.559999999999999387e-01,7.499999999999999722e-02,4.727262039392121813e-03
29,16,15,5,5.929999999999999716e-01,5.559999999999999387e-01,1.859999999999999987e-01,5.431037933609081207e-03
30,16,16,1,5.929999999999999716e-01,5.929999999999999716e-01,3.799999999999999906e-02,9.041055758998515612e-04
31,16,16,2,5.929999999999999716e-01,5.929999999999999716e-01,7.499999999999999722e-02,2.158326424105394374e-03
32,19,10,10,7.039999999999999591e-01,3.709999999999999964e-01,3.709999999999999964e-01,5.831027724164335180e-03
33,19,15,5,7.039999999999999591e-01,5.559999999999999387e-01,1.859999999999999987e-01,5.081928794971085801e-03
34,19,15,14,7.039999999999999591e-01,5.559999999999999387e-01,5.190000000000000169e-01,1.654659563945975673e-02
35,19,19,9,7.039999999999999591e-01,7.039999999999999591e-01,3.339999999999999636e-01,1.024748284750820471e-02
36,19,19,14,7.039999999999999591e-01,7.039999999999999591e-01,5.190000000000000169e-01,7.227518345933598223e-03
37,20,10,10,7.409999999999999920e-01,3.709999999999999964e-01,3.709999999999999964e-01,2.232024687687285142e-03
38,20,11,10,7.409999999999999920e-01,4.079999999999999738e-01,3.709999999999999964e-01,9.732621406832169409e-04
39,20,15,9,7.409999999999999920e-01,5.559999999999999387e-01,3.339999999999999636e-01,3.108230773205687344e-02
40,20,15,10,7.409999999999999920e-01,5.559999999999999387e-01,3.709999999999999964e-01,3.875522686777725136e-04
