,i1,i2,i3,k1,k2,k3,weight
0,0,0,0,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.274909309067449328e-04
1,1,0,0,1.258749999999999869e-01,1.000000000000000021e-03,1.000000000000000021e-03,1.276100552396820841e-04
2,1,1,0,1.258749999999999869e-01,1.258749999999999869e-01,1.000000000000000021e-03,1.251732007611497345e-03
3,1,1,1,1.258749999999999869e-01,1.258749999999999869e-01,1.258749999999999869e-01,1.831205923529305142e-03
4,2,1,0,2.507499999999999729e-01,1.258749999999999869e-01,1.000000000000000021e-03,2.547673698597010617e-04
5,2,1,1,2.507499999999999729e-01,1.258749999999999869e-01,1.258749999999999869e-01,2.957457119903573323e-03
6,2,2,0,2.507499999999999729e-01,2.507499999999999729e-01,1.000000000000000021e-03,1.251723829071270345e-03
7,2,2,1,2.507499999999999729e-01,2.507499999999999729e-01,1.258749999999999869e-01,5.610034617255910301e-03
8,2,2,2,2.507499999999999729e-01,2.507499999999999729e-01,2.507499999999999729e-01,1.947271482421873050e-03
9,3,1,1,3.756249999999999867e-01,1.258749999999999869e-01,1.258749999999999869e-01,1.281180010058718813e-04
10,3,2,0,3.756249999999999867e-01,2.507499999999999729e-01,1.000000000000000021e-03,2.559345643862647531e-04
11,3,2,1,3.756249999999999867e-01,2.507499999999999729e-01,1.258749999999999869e-01,5.914708607938604264e-03
12,3,2,2,3.756249999999999867e-01,2.507499999999999729e-01,2.507499999999999729e-01,5.726214286257350593e-03
13,3,3,0,3.756249999999999867e-01,3.756249999999999867e-01,1.000000000000000021e-03,1.250587011979833411e-03
14,3,3,1,3.756249999999999867e-01,3.756249999999999867e-01,1.258749999999999869e-01,5.609840669016266483e-03
15,3,3,2,3.756249999999999867e-01,3.756249999999999867e-01,2.507499999999999729e-01,5.841814447265624571e-03
16,3,3,3,3.756249999999999867e-01,3.756249999999999867e-01,3.756249999999999867e-01,1.947271482421875652e-03
17,4,2,1,5.004999999999999449e-01,2.507499999999999729e-01,1.258749999999999869e-01,2.552475670072663384e-04
18,4,2,2,5.004999999999999449e-01,2.507499999999999729e-01,2.507499999999999729e-01,2.955003557835721509e-03
19,4,3,0,5.004999999999999449e-01,3.756249999999999867e-01,1.000000000000000021e-03,2.551984957659094366e-04
20,4,3,1,5.004999999999999449e-01,3.756249999999999867e-01,1.258749999999999869e-01,5.907775542552591921e-03
21,4,3,2,5.004999999999999449e-01,3.756249999999999867e-01,2.507499999999999729e-01,1.145137704591419996e-02
22,4,3,3,5.004999999999999449e-01,3.756249999999999867e-01,3.756249999999999867e-01,5.841814447265627173e-03
23,4,4,0,5.004999999999999449e-01,5.004999999999999449e-01,1.000000000000000021e-03,1.251702798539261127e-03
24,4,4,1,5.004999999999999449e-01,5.004999999999999449e-01,1.258749999999999869e-01,5.610315024349383888e-03
25,4,4,2,5.004999999999999449e-01,5.004999999999999449e-01,2.507499999999999729e-01,5.841814447265624571e-03
26,4,4,3,5.004999999999999449e-01,5.004999999999999449e-01,3.756249999999999867e-01,5.841814447265627173e-03
27,4,4,4,5.004999999999999449e-01,5.004999999999999449e-01,5.004999999999999449e-01,1.947271482421875652e-03
28,5,2,2,6.253750000000000142e-01,2.507499999999999729e-01,2.507499999999999729e-01,1.279988279911475316e-04
29,5,3,1,6.253750000000000142e-01,3.756249999999999867e-01,1.258749999999999869e-01,2.554461886984733983e-04
30,5,3,2,6.253750000000000142e-01,3.756249999999999867e-01,2.507499999999999729e-01,5.912797166251456196e-03
31,5,3,3,6.253750000000000142e-01,3.756249999999999867e-01,3.756249999999999867e-01,5.725328667187148425e-03
32,5,4,0,6.253750000000000142e-01,5.004999999999999449e-01,1.000000000000000021e-03,2.561682369641553607e-04
33,5,4,1,6.253750000000000142e-01,5.004999999999999449e-01,1.258749999999999869e-01,5.912603218011809776e-03
34,5,4,2,6.253750000000000142e-01,5.004999999999999449e-01,2.507499999999999729e-01,1.145206638001897148e-02
35,5,4,3,6.253750000000000142e-01,5.004999999999999449e-01,3.756249999999999867e-01,1.168362889453124914e-02
36,5,4,4,6.253750000000000142e-01,5.004999999999999449e-01,5.004999999999999449e-01,5.841814447265624571e-03
37,5,5,0,6.253750000000000142e-01,6.253750000000000142e-01,1.000000000000000021e-03,1.251552663907965456e-03
38,5,5,1,6.253750000000000142e-01,6.253750000000000142e-01,1.258749999999999869e-01,5.609471466343193650e-03
39,5,5,2,6.253750000000000142e-01,6.253750000000000142e-01,2.507499999999999729e-01,5.841814447265619367e-03
40,5,5,3,6.253750000000000142e-01,6.253750000000000142e-01,3.756249999999999867e-01,5.841814447265621969e-03
41,5,5,4,6.253750000000000142e-01,6.253750000000000142e-01,5.004999999999999449e-01,5.841814447265621969e-03
42,5,5,5,6.253750000000000142e-01,6.253750000000000142e-01,6.253750000000000142e-01,1.947271482421873050e-03
43,6,3,2,7.502499999999999725e-01,3.756249999999999867e-01,2.507499999999999729e-01,2.550395984129438538e-04
44,6,3,3,7.502499999999999725e-01,3.756249999999999867e-01,3.756249999999999867e-01,2.956203466523193903e-03
45,6,4,1,7.502499999999999725e-01,5.004999999999999449e-01,1.258749999999999869e-01,2.549788435426923456e-04
46,6,4,2,7.502499999999999725e-01,5.004999999999999449e-01,2.507499999999999729e-01,5.909944024075418183e-03
47,6,4,3,7.502499999999999725e-01,5.004999999999999449e-01,3.756249999999999867e-01,1.145188645213401045e-02
48,6,4,4,7.502499999999999725e-01,5.004999999999999449e-01,5.004999999999999449e-01,5.841814447265629776e-03
49,6,5,0,7.502499999999999725e-01,6.253750000000000142e-01,1.000000000000000021e-03,2.558679677015660231e-04
50,6,5,1,7.502499999999999725e-01,6.253750000000000142e-01,1.258749999999999869e-01,5.916982242121482903e-03
51,6,5,2,7.502499999999999725e-01,6.253750000000000142e-01,2.507499999999999729e-01,1.145200095169716763e-02
