,i1,i2,i3,k1,k2,k3,weight
0,0,0,0,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,2.719229664026280233e-05
1,1,1,0,9.181818181818181268e-02,9.181818181818181268e-02,1.000000000000000021e-03,2.848373671446707551e-04
2,1,1,1,9.181818181818181268e-02,9.181818181818181268e-02,9.181818181818181268e-02,2.224544554671008083e-03
3,2,2,0,1.826363636363636245e-01,1.826363636363636245e-01,1.000000000000000021e-03,1.301088394079661924e-05
4,3,2,1,2.734545454545454501e-01,1.826363636363636245e-01,9.181818181818181268e-02,4.290745410779400401e-03
5,3,2,2,2.734545454545454501e-01,1.826363636363636245e-01,1.826363636363636245e-01,1.323282845921962313e-03
6,3,3,1,2.734545454545454501e-01,2.734545454545454501e-01,9.181818181818181268e-02,1.181779613113217303e-02
7,3,3,3,2.734545454545454501e-01,2.734545454545454501e-01,2.734545454545454501e-01,6.987041144164277996e-03
8,5,3,2,4.550909090909090460e-01,2.734545454545454501e-01,1.826363636363636245e-01,2.456389302354100752e-03
9,5,3,3,4.550909090909090460e-01,2.734545454545454501e-01,2.734545454545454501e-01,1.633156249147828601e-02
10,5,5,0,4.550909090909090460e-01,4.550909090909090460e-01,1.000000000000000021e-03,7.615080586098315479e-04
11,5,5,1,4.550909090909090460e-01,4.550909090909090460e-01,9.181818181818181268e-02,4.966069110330630088e-03
12,6,3,3,5.459090909090908994e-01,2.734545454545454501e-01,2.734545454545454501e-01,1.149030517824918681e-03
13,6,5,1,5.459090909090908994e-01,4.550909090909090460e-01,9.181818181818181268e-02,5.046158812854829694e-03
14,6,5,2,5.459090909090908994e-01,4.550909090909090460e-01,1.826363636363636245e-01,2.030151870035517593e-03
15,6,5,3,5.459090909090908994e-01,4.550909090909090460e-01,2.734545454545454501e-01,4.705166365272726858e-02
16,6,5,5,5.459090909090908994e-01,4.550909090909090460e-01,4.550909090909090460e-01,1.072180514328251698e-02
