,i1,i2,i3,k1,k2,k3,weight
33,9,7,4,9.001000000000000112e-01,7.003000000000000336e-01,4.006000000000000116e-01,5.447773442744385103e-02
34,9,7,7,9.001000000000000112e-01,7.003000000000000336e-01,7.003000000000000336e-01,3.465805785624308938e-02
35,9,8,1,9.001000000000000112e-01,8.002000000000000224e-01,1.009000000000000036e-01,1.173250862362741143e-03
36,9,9,1,9.001000000000000112e-01,9.001000000000000112e-01,1.009000000000000036e-01,6.753467847075836535e-03
37,9,9,2,9.001000000000000112e-01,9.001000000000000112e-01,2.008000000000000063e-01,8.426949977430073929e-03
38,9,9,4,9.001000000000000112e-01,9.001000000000000112e-01,4.006000000000000116e-01,2.275587102202738035e-02
39,9,9,5,9.001000000000000112e-01,9.001000000000000112e-01,5.004999999999999449e-01,6.225569800589478633e-04
40,9,9,7,9.001000000000000112e-01,9.001000000000000112e-01,7.003000000000000336e-01,1.979814280950235872e-02
41,9,9,9,9.001000000000000112e-01,9.001000000000000112e-01,9.001000000000000112e-01,2.665782392378432484e-03
42,10,5,5,1.000000000000000000e+00,5.004999999999999449e-01,5.004999999999999449e-01,1.402510601123594736e-03
43,10,7,4,1.000000000000000000e+00,7.003000000000000336e-01,4.006000000000000116e-01,7.098968065009260767e-03
44,10,7,5,1.000000000000000000e+00,7.003000000000000336e-01,5.004999999999999449e-01,4.328814899644416528e-03
45,10,7,7,1.000000000000000000e+00,7.003000000000000336e-01,7.003000000000000336e-01,4.522870717997171282e-03
46,10,9,1,1.000000000000000000e+00,9.001000000000000112e-01,1.009000000000000036e-01,3.514712627761261182e-04
47,10,9,2,1.000000000000000000e+00,9.001000000000000112e-01,2.008000000000000063e-01,7.484269845939521548e-03
48,10,9,4,1.000000000000000000e+00,9.001000000000000112e-01,4.006000000000000116e-01,2.800441464751235628e-03
49,10,9,6,1.000000000000000000e+00,9.001000000000000112e-01,6.004000000000000448e-01,7.728824671802697263e-03
50,10,9,9,1.000000000000000000e+00,9.001000000000000112e-01,9.001000000000000112e-01,4.030060091606193357e-03
51,10,10,0,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000021e-03,2.854201753844259372e-04
52,10,10,1,1.000000000000000000e+00,1.000000000000000000e+00,1.009000000000000036e-01,2.619827979890430761e-04
53,10,10,4,1.000000000000000000e+00,1.000000000000000000e+00,4.006000000000000116e-01,2.159350537208117873e-04
54,10,10,5,1.000000000000000000e+00,1.000000000000000000e+00,5.004999999999999449e-01,1.189592037850410039e-04
55,10,10,6,1.000000000000000000e+00,1.000000000000000000e+00,6.004000000000000448e-01,1.210955184227644312e-03
56,10,10,7,1.000000000000000000e+00,1.000000000000000000e+00,7.003000000000000336e-01,7.870377120955023627e-05
57,10,10,9,1.000000000000000000e+00,1.000000000000000000e+00,9.001000000000000112e-01,1.058474766017242777e-04
