,i1,i2,i3,k1,k2,k3,weight
0,0,0,0,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.215091942923013553e-04
1,1,1,0,1.437142857142857111e-01,1.437142857142857111e-01,1.000000000000000021e-03,2.219556545000935573e-03
2,1,1,1,1.437142857142857111e-01,1.437142857142857111e-01,1.437142857142857111e-01,1.634788711176413199e-03
3,2,1,1,2.864285714285714213e-01,1.437142857142857111e-01,1.437142857142857111e-01,4.548140643602439567e-03
4,2,2,1,2.864285714285714213e-01,2.864285714285714213e-01,1.437142857142857111e-01,2.077446251748964884e-02
5,2,2,2,2.864285714285714213e-01,2.864285714285714213e-01,2.864285714285714213e-01,1.079970636903068455e-03
6,3,2,2,4.291428571428571592e-01,2.864285714285714213e-01,2.864285714285714213e-01,1.014843948392743327e-02
7,3,3,0,4.291428571428571592e-01,4.291428571428571592e-01,1.000000000000000021e-03,2.190287430187587338e-03
8,3,3,3,4.291428571428571592e-01,4.291428571428571592e-01,4.291428571428571592e-01,2.178670464782207251e-03
9,4,2,2,5.718571428571428417e-01,2.864285714285714213e-01,2.864285714285714213e-01,4.559217016669918875e-03
10,4,3,1,5.718571428571428417e-01,4.291428571428571592e-01,1.437142857142857111e-01,1.569571977629066056e-02
11,4,3,2,5.718571428571428417e-01,4.291428571428571592e-01,2.864285714285714213e-01,4.086132338630252270e-02
12,4,4,0,5.718571428571428417e-01,5.718571428571428417e-01,1.000000000000000021e-03,6.762699384776066748e-04
13,4,4,1,5.718571428571428417e-01,5.718571428571428417e-01,1.437142857142857111e-01,2.259843401593159343e-02
14,4,4,2,5.718571428571428417e-01,5.718571428571428417e-01,2.864285714285714213e-01,2.991011744739631960e-03
15,4,4,3,5.718571428571428417e-01,5.718571428571428417e-01,4.291428571428571592e-01,3.353927310349334723e-02
16,5,4,2,7.145714285714285241e-01,5.718571428571428417e-01,2.864285714285714213e-01,1.869414404880831090e-02
17,5,5,0,7.145714285714285241e-01,7.145714285714285241e-01,1.000000000000000021e-03,1.197525874968785424e-03
18,5,5,1,7.145714285714285241e-01,7.145714285714285241e-01,1.437142857142857111e-01,2.938850686298895114e-03
19,5,5,2,7.145714285714285241e-01,7.145714285714285241e-01,2.864285714285714213e-01,6.074857607848533139e-03
20,5,5,3,7.145714285714285241e-01,7.145714285714285241e-01,4.291428571428571592e-01,5.369319765455994597e-03
21,5,5,4,7.145714285714285241e-01,7.145714285714285241e-01,5.718571428571428417e-01,1.951809345497905468e-02
22,5,5,5,7.145714285714285241e-01,7.145714285714285241e-01,7.145714285714285241e-01,1.446176041083759630e-03
23,6,3,3,8.572857142857143176e-01,4.291428571428571592e-01,4.291428571428571592e-01,2.770378754228395007e-03
24,6,4,2,8.572857142857143176e-01,5.718571428571428417e-01,2.864285714285714213e-01,8.427606382364069906e-03
25,6,4,3,8.572857142857143176e-01,5.718571428571428417e-01,4.291428571428571592e-01,4.712782954041948302e-02
26,6,4,4,8.572857142857143176e-01,5.718571428571428417e-01,5.718571428571428417e-01,1.887806315837160451e-02
27,6,5,1,8.572857142857143176e-01,7.145714285714285241e-01,1.437142857142857111e-01,1.072865718621279427e-02
28,6,5,2,8.572857142857143176e-01,7.145714285714285241e-01,2.864285714285714213e-01,2.547356080332753223e-02
29,6,5,4,8.572857142857143176e-01,7.145714285714285241e-01,5.718571428571428417e-01,1.120866452145117403e-02
30,6,6,0,8.572857142857143176e-01,8.572857142857143176e-01,1.000000000000000021e-03,1.417340917610866854e-03
31,6,6,1,8.572857142857143176e-01,8.572857142857143176e-01,1.437142857142857111e-01,1.695403633212185998e-02
32,6,6,2,8.572857142857143176e-01,8.572857142857143176e-01,2.864285714285714213e-01,1.205832686685528662e-02
33,6,6,3,8.572857142857143176e-01,8.572857142857143176e-01,4.291428571428571592e-01,1.155006901795425228e-02
34,6,6,4,8.572857142857143176e-01,8.572857142857143176e-01,5.718571428571428417e-01,3.561104361502538673e-02
35,6,6,6,8.572857142857143176e-01,8.572857142857143176e-01,8.572857142857143176e-01,1.495941722999629374e-02
36,7,4,3,1.000000000000000000e+00,5.718571428571428417e-01,4.291428571428571592e-01,2.834548545495519083e-03
37,7,4,4,1.000000000000000000e+00,5.718571428571428417e-01,5.718571428571428417e-01,4.478427657283140344e-03
38,7,5,2,1.000000000000000000e+00,7.145714285714285241e-01,2.864285714285714213e-01,6.200446776943128189e-04
39,7,5,4,1.000000000000000000e+00,7.145714285714285241e-01,5.718571428571428417e-01,6.093417675639241013e-03
40,7,5,5,1.000000000000000000e+00,7.145714285714285241e-01,7.145714285714285241e-01,3.769913781334387551e-03
41,7,6,1,1.000000000000000000e+00,8.572857142857143176e-01,1.437142857142857111e-01,2.754563706904648770e-03
42,7,6,2,1.000000000000000000e+00,8.572857142857143176e-01,2.864285714285714213e-01,1.485731409635803781e-02
43,7,6,4,1.000000000000000000e+00,8.572857142857143176e-01,5.718571428571428417e-01,1.720794060129834935e-02
44,7,6,6,1.000000000000000000e+00,8.572857142857143176e-01,8.572857142857143176e-01,2.222989672669540163e-03
45,7,7,0,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000021e-03,5.850341657959197547e-04
46,7,7,1,1.000000000000000000e+00,1.000000000000000000e+00,1.437142857142857111e-01,5.335609617124145460e-04
47,7,7,2,1.000000000000000000e+00,1.000000000000000000e+00,2.864285714285714213e-01,2.046222399456253983e-03
48,7,7,5,1.000000000000000000e+00,1.000000000000000000e+00,7.145714285714285241e-01,1.711333635465574253e-03
49,7,7,6,1.000000000000000000e+00,1.000000000000000000e+00,8.572857142857143176e-01,2.055695215954192207e-03
