,i1,i2,i3,k1,k2,k3,weight
0,0,0,0,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,2.008250586033120521e-05
1,1,0,0,6.760000000000000731e-02,1.000000000000000021e-03,1.000000000000000021e-03,2.019551430396601135e-05
2,1,1,0,6.760000000000000731e-02,6.760000000000000731e-02,1.000000000000000021e-03,1.945191844944073399e-04
3,1,1,1,6.760000000000000731e-02,6.760000000000000731e-02,6.760000000000000731e-02,2.785731544559378443e-04
4,2,1,0,1.342000000000000137e-01,6.760000000000000731e-02,1.000000000000000021e-03,4.032181444417923494e-05
5,2,1,1,1.342000000000000137e-01,6.760000000000000731e-02,6.760000000000000731e-02,4.533963748453299675e-04
6,2,2,0,1.342000000000000137e-01,1.342000000000000137e-01,1.000000000000000021e-03,1.946511433802305437e-04
7,2,2,1,1.342000000000000137e-01,1.342000000000000137e-01,6.760000000000000731e-02,8.525139567303463691e-04
8,2,2,2,1.342000000000000137e-01,1.342000000000000137e-01,1.342000000000000137e-01,2.954082960000002688e-04
9,3,1,1,2.008000000000000340e-01,6.760000000000000731e-02,6.760000000000000731e-02,2.013378874051681002e-05
10,3,2,0,2.008000000000000340e-01,1.342000000000000137e-01,1.000000000000000021e-03,4.055276464999200677e-05
11,3,2,1,2.008000000000000340e-01,1.342000000000000137e-01,6.760000000000000731e-02,9.056828416409286016e-04
12,3,2,2,2.008000000000000340e-01,1.342000000000000137e-01,1.342000000000000137e-01,8.694163922842372376e-04
13,3,3,0,2.008000000000000340e-01,2.008000000000000340e-01,1.000000000000000021e-03,1.945574694095687654e-04
14,3,3,1,2.008000000000000340e-01,2.008000000000000340e-01,6.760000000000000731e-02,8.524836478391759845e-04
15,3,3,2,2.008000000000000340e-01,2.008000000000000340e-01,1.342000000000000137e-01,8.862248880000000474e-04
16,3,3,3,2.008000000000000340e-01,2.008000000000000340e-01,2.008000000000000340e-01,2.954082959999998893e-04
17,4,2,1,2.674000000000000266e-01,1.342000000000000137e-01,6.760000000000000731e-02,4.048807023316801856e-05
18,4,2,2,2.674000000000000266e-01,1.342000000000000137e-01,1.342000000000000137e-01,4.531099469615282229e-04
19,4,3,0,2.674000000000000266e-01,2.008000000000000340e-01,1.000000000000000021e-03,4.041415907750879128e-05
20,4,3,1,2.674000000000000266e-01,2.008000000000000340e-01,6.760000000000000731e-02,9.065602042800480036e-04
21,4,3,2,2.674000000000000266e-01,2.008000000000000340e-01,1.342000000000000137e-01,1.738831721098608269e-03
22,4,3,3,2.674000000000000266e-01,2.008000000000000340e-01,2.008000000000000340e-01,8.862248879999996137e-04
23,4,4,0,2.674000000000000266e-01,2.674000000000000266e-01,1.000000000000000021e-03,1.942955013326759571e-04
24,4,4,1,2.674000000000000266e-01,2.674000000000000266e-01,6.760000000000000731e-02,8.526617790416640783e-04
25,4,4,2,2.674000000000000266e-01,2.674000000000000266e-01,1.342000000000000137e-01,8.862248880000000474e-04
