,i1,i2,i3,k1,k2,k3,weight
0,0,0,0,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.393582097472572820e-05
1,1,0,0,5.976470588235294201e-02,1.000000000000000021e-03,1.000000000000000021e-03,1.402434988950564876e-05
2,1,1,0,5.976470588235294201e-02,5.976470588235294201e-02,1.000000000000000021e-03,1.344386401964212281e-04
3,1,1,1,5.976470588235294201e-02,5.976470588235294201e-02,5.976470588235294201e-02,1.915098070841205087e-04
4,2,1,0,1.185294117647058831e-01,5.976470588235294201e-02,1.000000000000000021e-03,2.813606183703480396e-05
5,2,1,1,1.185294117647058831e-01,5.976470588235294201e-02,5.976470588235294201e-02,3.127068553429784631e-04
6,2,2,0,1.185294117647058831e-01,1.185294117647058831e-01,1.000000000000000021e-03,1.346772877695586281e-04
7,2,2,1,1.185294117647058831e-01,1.185294117647058831e-01,5.976470588235294201e-02,5.859887663267623155e-04
8,2,2,2,1.185294117647058831e-01,1.185294117647058831e-01,1.185294117647058831e-01,2.029316098107062977e-04
9,3,1,1,1.772941176470588243e-01,5.976470588235294201e-02,5.976470588235294201e-02,1.404611430465784505e-05
10,3,2,0,1.772941176470588243e-01,1.185294117647058831e-01,1.000000000000000021e-03,2.806300645750295090e-05
11,3,2,1,1.772941176470588243e-01,1.185294117647058831e-01,5.976470588235294201e-02,6.238758949468112920e-04
12,3,2,2,1.772941176470588243e-01,1.185294117647058831e-01,1.185294117647058831e-01,5.973695768681663463e-04
13,3,3,0,1.772941176470588243e-01,1.772941176470588243e-01,1.000000000000000021e-03,1.345847509554849275e-04
14,3,3,1,1.772941176470588243e-01,1.772941176470588243e-01,5.976470588235294201e-02,5.857732529571432322e-04
15,3,3,2,1.772941176470588243e-01,1.772941176470588243e-01,1.185294117647058831e-01,6.087948294321188659e-04
16,3,3,3,1.772941176470588243e-01,1.772941176470588243e-01,1.772941176470588243e-01,2.029316098107062977e-04
17,4,2,1,2.360588235294117654e-01,1.185294117647058831e-01,5.976470588235294201e-02,2.816528398884754654e-05
18,4,2,2,2.360588235294117654e-01,1.185294117647058831e-01,1.185294117647058831e-01,3.121211947170647399e-04
19,4,3,0,2.360588235294117654e-01,1.772941176470588243e-01,1.000000000000000021e-03,2.796864325894097333e-05
20,4,3,1,2.360588235294117654e-01,1.772941176470588243e-01,5.976470588235294201e-02,6.236798630117342630e-04
21,4,3,2,2.360588235294117654e-01,1.772941176470588243e-01,1.185294117647058831e-01,1.194741588915650219e-03
22,4,3,3,2.360588235294117654e-01,1.772941176470588243e-01,1.772941176470588243e-01,6.087948294321188659e-04
23,4,4,0,2.360588235294117654e-01,2.360588235294117654e-01,1.000000000000000021e-03,1.345494408553778675e-04
24,4,4,1,2.360588235294117654e-01,2.360588235294117654e-01,5.976470588235294201e-02,5.858213477486684442e-04
25,4,4,2,2.360588235294117654e-01,2.360588235294117654e-01,1.185294117647058831e-01,6.087948294321188659e-04
26,4,4,3,2.360588235294117654e-01,2.360588235294117654e-01,1.772941176470588243e-01,6.087948294321188659e-04
27,4,4,4,2.360588235294117654e-01,2.360588235294117654e-01,2.360588235294117654e-01,2.029316098107062977e-04
28,5,2,2,2.948235294117647065e-01,1.185294117647058831e-01,1.185294117647058831e-01,1.403941756153409351e-05
29,5,3,1,2.948235294117647065e-01,1.772941176470588243e-01,5.976470588235294201e-02,2.808370548170364300e-05
30,5,3,2,2.948235294117647065e-01,1.772941176470588243e-01,1.185294117647058831e-01,6.242691764066244384e-04
31,5,3,3,2.948235294117647065e-01,1.772941176470588243e-01,1.772941176470588243e-01,5.975765671101732198e-04
32,5,4,0,2.948235294117647065e-01,2.360588235294117654e-01,1.000000000000000021e-03,2.819633252514858638e-05
33,5,4,1,2.948235294117647065e-01,2.360588235294117654e-01,5.976470588235294201e-02,6.247866520116417306e-04
34,5,4,2,2.948235294117647065e-01,2.360588235294117654e-01,1.185294117647058831e-01,1.194932750492091978e-03
35,5,4,3,2.948235294117647065e-01,2.360588235294117654e-01,1.772941176470588243e-01,1.217589658864237732e-03
36,5,4,4,2.948235294117647065e-01,2.360588235294117654e-01,2.360588235294117654e-01,6.087948294321188659e-04
37,5,5,0,2.948235294117647065e-01,2.948235294117647065e-01,1.000000000000000021e-03,1.345661827131872709e-04
38,5,5,1,2.948235294117647065e-01,2.948235294117647065e-01,5.976470588235294201e-02,5.859765904301735993e-04
39,5,5,2,2.948235294117647065e-01,2.948235294117647065e-01,1.185294117647058831e-01,6.087948294321188659e-04
40,5,5,3,2.948235294117647065e-01,2.948235294117647065e-01,1.772941176470588243e-01,6.087948294321188659e-04
41,5,5,4,2.948235294117647065e-01,2.948235294117647065e-01,2.360588235294117654e-01,6.087948294321188659e-04
42,5,5,5,2.948235294117647065e-01,2.948235294117647065e-01,2.948235294117647065e-01,2.029316098107062977e-04
43,6,3,2,3.535882352941176476e-01,1.772941176470588243e-01,1.185294117647058831e-01,2.825051526496804460e-05
44,6,3,3,3.535882352941176476e-01,1.772941176470588243e-01,1.772941176470588243e-01,3.124523791042758134e-04
45,6,4,1,3.535882352941176476e-01,2.360588235294117654e-01,5.976470588235294201e-02,2.796438169513494978e-05
46,6,4,2,3.535882352941176476e-01,2.360588235294117654e-01,1.185294117647058831e-01,6.238771125364702720e-04
47,6,4,3,3.535882352941176476e-01,2.360588235294117654e-01,1.772941176470588243e-01,1.194742806505309091e-03
48,6,4,4,3.535882352941176476e-01,2.360588235294117654e-01,2.360588235294117654e-01,6.087948294321188659e-04
49,6,5,0,3.535882352941176476e-01,2.948235294117647065e-01,1.000000000000000021e-03,2.799116866762995929e-05
50,6,5,1,3.535882352941176476e-01,2.948235294117647065e-01,5.976470588235294201e-02,6.232135261723891449e-04
51,6,5,2,3.535882352941176476e-01,2.948235294117647065e-01,1.185294117647058831e-01,1.194642964153282269e-03
52,6,5,3,3.535882352941176476e-01,2.948235294117647065e-01,1.772941176470588243e-01,1.217589658864237732e-03
53,6,5,4,3.535882352941176476e-01,2.948235294117647065e-01,2.360588235294117654e-01,1.217589658864237732e-03
54,6,5,5,3.535882352941176476e-01,2.948235294117647065e-01,2.948235294117647065e-01,6.087948294321188659e-04
55,6,6,0,3.535882352941176476e-01,3.535882352941176476e-01,1.000000000000000021e-03,1.343774563160633089e-04
56,6,6,1,3.535882352941176476e-01,3.535882352941176476e-01,5.976470588235294201e-02,5.859479770731903332e-04
57,6,6,2,3.535882352941176476e-01,3.535882352941176476e-01,1.185294117647058831e-01,6.087948294321188659e-04
58,6,6,3,3.535882352941176476e-01,3.535882352941176476e-01,1.772941176470588243e-01,6.087948294321188659e-04
59,6,6,4,3.535882352941176476e-01,3.535882352941176476e-01,2.360588235294117654e-01,6.087948294321188659e-04
60,6,6,5,3.535882352941176476e-01,3.535882352941176476e-01,2.948235294117647065e-01,6.087948294321188659e-04
61,6,6,6,3.535882352941176476e-01,3.535882352941176476e-01,3.535882352941176476e-01,2.029316098107062977e-04
62,7,3,3,4.123529411764705888e-01,1.772941176470588243e-01,1.772941176470588243e-01,1.419161626889212213e-05
63,7,4,2,4.123529411764705888e-01,2.360588235294117654e-01,1.185294117647058831e-01,2.833087618245308330e-05
64,7,4,3,4.123529411764705888e-01,2.360588235294117654e-01,1.772941176470588243e-01,6.240244408851926532e-04
65,7,4,4,4.123529411764705888e-01,2.360588235294117654e-01,2.360588235294117654e-01,5.972965214886344831e-04
66,7,5,1,4.123529411764705888e-01,2.948235294117647065e-01,5.976470588235294201e-02,2.814702014396458073e-05
67,7,5,2,4.123529411764705888e-01,2.948235294117647065e-01,1.185294117647058831e-01,6.239465151470254120e-04
68,7,5,3,4.123529411764705888e-01,2.948235294117647065e-01,1.772941176470588243e-01,1.194865783060854473e-03
69,7,5,4,4.123529411764705888e-01,2.948235294117647065e-01,2.360588235294117654e-01,1.217589658864237732e-03
70,7,5,5,4.123529411764705888e-01,2.948235294117647065e-01,2.948235294117647065e-01,6.087948294321188659e-04
71,7,6,0,4.123529411764705888e-01,3.535882352941176476e-01,1.000000000000000021e-03,2.796620807962324365e-05
72,7,6,1,4.123529411764705888e-01,3.535882352941176476e-01,5.976470588235294201e-02,6.240256584748516333e-04
73,7,6,2,4.123529411764705888e-01,3.535882352941176476e-01,1.185294117647058831e-01,1.194859695112560115e-03
74,7,6,3,4.123529411764705888e-01,3.535882352941176476e-01,1.772941176470588243e-01,1.217589658864237732e-03
75,7,6,4,4.123529411764705888e-01,3.535882352941176476e-01,2.360588235294117654e-01,1.217589658864237732e-03
76,7,6,5,4.123529411764705888e-01,3.535882352941176476e-01,2.948235294117647065e-01,1.217589658864237732e-03
77,7,6,6,4.123529411764705888e-01,3.535882352941176476e-01,3.535882352941176476e-01,6.087948294321188659e-04
78,7,7,0,4.123529411764705888e-01,4.123529411764705888e-01,1.000000000000000021e-03,1.345147395501002433e-04
79,7,7,1,4.123529411764705888e-01,4.123529411764705888e-01,5.976470588235294201e-02,5.858128246210564513e-04
80,7,7,2,4.123529411764705888e-01,4.123529411764705888e-01,1.185294117647058831e-01,6.087948294321188659e-04
81,7,7,3,4.123529411764705888e-01,4.123529411764705888e-01,1.772941176470588243e-01,6.087948294321188659e-04
82,7,7,4,4.123529411764705888e-01,4.123529411764705888e-01,2.360588235294117654e-01,6.087948294321188659e-04
83,7,7,5,4.123529411764705888e-01,4.123529411764705888e-01,2.948235294117647065e-01,6.087948294321188659e-04
84,7,7,6,4.123529411764705888e-01,4.123529411764705888e-01,3.535882352941176476e-01,6.087948294321188659e-04
85,7,7,7,4.123529411764705888e-01,4.123529411764705888e-01,4.123529411764705888e-01,2.029316098107062977e-04
