,i1,i2,i3,k1,k2,k3,weight
0,0,0,0,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.008535252307065342e-05
1,1,0,0,5.357894736842105238e-02,1.000000000000000021e-03,1.000000000000000021e-03,1.017908955601716544e-05
2,1,1,0,5.357894736842105238e-02,5.357894736842105238e-02,1.000000000000000021e-03,9.686373261264242358e-05
3,1,1,1,5.357894736842105238e-02,5.357894736842105238e-02,5.357894736842105238e-02,1.372653204628468458e-04
4,2,1,0,1.061578947368421039e-01,5.357894736842105238e-02,1.000000000000000021e-03,2.011812218641128059e-05
5,2,1,1,1.061578947368421039e-01,5.357894736842105238e-02,5.357894736842105238e-02,2.238691087420710600e-04
6,2,2,0,1.061578947368421039e-01,1.061578947368421039e-01,1.000000000000000021e-03,9.688531811276656161e-05
7,2,2,1,1.061578947368421039e-01,1.061578947368421039e-01,5.357894736842105238e-02,4.198763516370330930e-04
8,2,2,2,1.061578947368421039e-01,1.061578947368421039e-01,1.061578947368421039e-01,1.453569031928851965e-04
9,3,1,1,1.587368421052631484e-01,5.357894736842105238e-02,5.357894736842105238e-02,1.022498599820031881e-05
10,3,2,0,1.587368421052631484e-01,1.061578947368421039e-01,1.000000000000000021e-03,2.031260972288336265e-05
11,3,2,1,1.587368421052631484e-01,1.061578947368421039e-01,5.357894736842105238e-02,4.484577341549469379e-04
12,3,2,2,1.587368421052631484e-01,1.061578947368421039e-01,1.061578947368421039e-01,4.279131348145677471e-04
13,3,3,0,1.587368421052631484e-01,1.587368421052631484e-01,1.000000000000000021e-03,9.727276693822722669e-05
14,3,3,1,1.587368421052631484e-01,1.587368421052631484e-01,5.357894736842105238e-02,4.198113771013060424e-04
15,3,3,2,1.587368421052631484e-01,1.587368421052631484e-01,1.061578947368421039e-01,4.360707095786558064e-04
16,3,3,3,1.587368421052631484e-01,1.587368421052631484e-01,1.587368421052631484e-01,1.453569031928853049e-04
17,4,2,1,2.113157894736842068e-01,1.061578947368421039e-01,5.357894736842105238e-02,2.025286803567107443e-05
18,4,2,2,2.113157894736842068e-01,1.061578947368421039e-01,1.061578947368421039e-01,2.239013779745798133e-04
19,4,3,0,2.113157894736842068e-01,1.587368421052631484e-01,1.000000000000000021e-03,2.021536595464732162e-05
20,4,3,1,2.113157894736842068e-01,1.587368421052631484e-01,5.357894736842105238e-02,4.484289534881146996e-04
21,4,3,2,2.113157894736842068e-01,1.587368421052631484e-01,1.061578947368421039e-01,8.557922561137882396e-04
22,4,3,3,2.113157894736842068e-01,1.587368421052631484e-01,1.587368421052631484e-01,4.360707095786557522e-04
23,4,4,0,2.113157894736842068e-01,2.113157894736842068e-01,1.000000000000000021e-03,9.716113283657500555e-05
24,4,4,1,2.113157894736842068e-01,2.113157894736842068e-01,5.357894736842105238e-02,4.198558563136826796e-04
25,4,4,2,2.113157894736842068e-01,2.113157894736842068e-01,1.061578947368421039e-01,4.360707095786553727e-04
26,4,4,3,2.113157894736842068e-01,2.113157894736842068e-01,1.587368421052631484e-01,4.360707095786554269e-04
27,4,4,4,2.113157894736842068e-01,2.113157894736842068e-01,2.113157894736842068e-01,1.453569031928850610e-04
28,5,2,2,2.638947368421052375e-01,1.061578947368421039e-01,1.061578947368421039e-01,1.006102341139874437e-05
29,5,3,1,2.638947368421052375e-01,1.587368421052631484e-01,5.357894736842105238e-02,2.015257177246799805e-05
30,5,3,2,2.638947368421052375e-01,1.587368421052631484e-01,1.061578947368421039e-01,4.481271925570864197e-04
31,5,3,3,2.638947368421052375e-01,1.587368421052631484e-01,1.587368421052631484e-01,4.280635792093726412e-04
32,5,4,0,2.638947368421052375e-01,2.113157894736842068e-01,1.000000000000000021e-03,2.042249954169718059e-05
33,5,4,1,2.638947368421052375e-01,2.113157894736842068e-01,5.357894736842105238e-02,4.484350584780488042e-04
34,5,4,2,2.638947368421052375e-01,2.113157894736842068e-01,1.061578947368421039e-01,8.558916802355721973e-04
35,5,4,3,2.638947368421052375e-01,2.113157894736842068e-01,1.587368421052631484e-01,8.721414191573115043e-04
36,5,4,4,2.638947368421052375e-01,2.113157894736842068e-01,2.113157894736842068e-01,4.360707095786554811e-04
37,5,5,0,2.638947368421052375e-01,2.638947368421052375e-01,1.000000000000000021e-03,9.690254290579494744e-05
38,5,5,1,2.638947368421052375e-01,2.638947368421052375e-01,5.357894736842105238e-02,4.199919103750715901e-04
39,5,5,2,2.638947368421052375e-01,2.638947368421052375e-01,1.061578947368421039e-01,4.360707095786558064e-04
40,5,5,3,2.638947368421052375e-01,2.638947368421052375e-01,1.587368421052631484e-01,4.360707095786559148e-04
41,5,5,4,2.638947368421052375e-01,2.638947368421052375e-01,2.113157894736842068e-01,4.360707095786556979e-04
42,5,5,5,2.638947368421052375e-01,2.638947368421052375e-01,2.638947368421052375e-01,1.453569031928853049e-04
43,6,3,2,3.164736842105262959e-01,1.587368421052631484e-01,1.061578947368421039e-01,2.028688155101822412e-05
44,6,3,3,3.164736842105262959e-01,1.587368421052631484e-01,1.587368421052631484e-01,2.242027028348989016e-04
45,6,4,1,3.164736842105262959e-01,2.113157894736842068e-01,5.357894736842105238e-02,2.043514559227495750e-05
46,6,4,2,3.164736842105262959e-01,2.113157894736842068e-01,1.061578947368421039e-01,4.484969805188089922e-04
47,6,4,3,3.164736842105262959e-01,2.113157894736842068e-01,1.587368421052631484e-01,8.560102914685779364e-04
48,6,4,4,3.164736842105262959e-01,2.113157894736842068e-01,2.113157894736842068e-01,4.360707095786554811e-04
49,6,5,0,3.164736842105262959e-01,2.638947368421052375e-01,1.000000000000000021e-03,2.030388830869179389e-05
50,6,5,1,3.164736842105262959e-01,2.638947368421052375e-01,5.357894736842105238e-02,4.491580637145304081e-04
51,6,5,2,3.164736842105262959e-01,2.638947368421052375e-01,1.061578947368421039e-01,8.558969130840874849e-04
52,6,5,3,3.164736842105262959e-01,2.638947368421052375e-01,1.587368421052631484e-01,8.721414191573118296e-04
53,6,5,4,3.164736842105262959e-01,2.638947368421052375e-01,2.113157894736842068e-01,8.721414191573113959e-04
54,6,5,5,3.164736842105262959e-01,2.638947368421052375e-01,2.638947368421052375e-01,4.360707095786559148e-04
55,6,6,0,3.164736842105262959e-01,3.164736842105262959e-01,1.000000000000000021e-03,9.717356085179808158e-05
56,6,6,1,3.164736842105262959e-01,3.164736842105262959e-01,5.357894736842105238e-02,4.198724270006470340e-04
57,6,6,2,3.164736842105262959e-01,3.164736842105262959e-01,1.061578947368421039e-01,4.360707095786558064e-04
58,6,6,3,3.164736842105262959e-01,3.164736842105262959e-01,1.587368421052631484e-01,4.360707095786559148e-04
59,6,6,4,3.164736842105262959e-01,3.164736842105262959e-01,2.113157894736842068e-01,4.360707095786556979e-04
60,6,6,5,3.164736842105262959e-01,3.164736842105262959e-01,2.638947368421052375e-01,4.360707095786559148e-04
61,6,6,6,3.164736842105262959e-01,3.164736842105262959e-01,3.164736842105262959e-01,1.453569031928853049e-04
62,7,3,3,3.690526315789473544e-01,1.587368421052631484e-01,1.587368421052631484e-01,1.031568870579268411e-05
63,7,4,2,3.690526315789473544e-01,2.113157894736842068e-01,1.061578947368421039e-01,2.046741482478377854e-05
64,7,4,3,3.690526315789473544e-01,2.113157894736842068e-01,1.587368421052631484e-01,4.482911551438880466e-04
65,7,4,4,3.690526315789473544e-01,2.113157894736842068e-01,2.113157894736842068e-01,4.279946800372587726e-04
