,i1,i2,i3,k1,k2,k3,weight
0,1,1,1,6.760000000000000731e-02,6.760000000000000731e-02,6.760000000000000731e-02,1.324638881000179654e-03
1,3,3,0,2.008000000000000340e-01,2.008000000000000340e-01,1.000000000000000021e-03,4.441589223411370586e-04
2,3,3,1,2.008000000000000340e-01,2.008000000000000340e-01,6.760000000000000731e-02,4.305534465363409016e-03
3,4,2,2,2.674000000000000266e-01,1.342000000000000137e-01,1.342000000000000137e-01,4.941766869776105736e-04
4,4,3,2,2.674000000000000266e-01,2.008000000000000340e-01,1.342000000000000137e-01,7.585491544027054070e-03
5,4,4,4,2.674000000000000266e-01,2.674000000000000266e-01,2.674000000000000266e-01,5.375467366395953166e-04
6,5,3,2,3.340000000000000191e-01,2.008000000000000340e-01,1.342000000000000137e-01,1.356200067132142840e-03
7,5,3,3,3.340000000000000191e-01,2.008000000000000340e-01,2.008000000000000340e-01,4.561152983685056762e-03
8,5,5,5,3.340000000000000191e-01,3.340000000000000191e-01,3.340000000000000191e-01,9.394392469472158738e-03
9,6,3,3,4.006000000000000671e-01,2.008000000000000340e-01,2.008000000000000340e-01,7.950968144683848984e-04
10,6,6,0,4.006000000000000671e-01,4.006000000000000671e-01,1.000000000000000021e-03,1.154248300754823252e-03
11,6,6,1,4.006000000000000671e-01,4.006000000000000671e-01,6.760000000000000731e-02,2.247782634661894471e-03
12,6,6,2,4.006000000000000671e-01,4.006000000000000671e-01,1.342000000000000137e-01,1.364379335269877945e-02
13,8,5,5,5.338000000000000522e-01,3.340000000000000191e-01,3.340000000000000191e-01,2.630470574082753935e-02
14,8,6,2,5.338000000000000522e-01,4.006000000000000671e-01,1.342000000000000137e-01,6.917240758867024622e-03
15,8,6,3,5.338000000000000522e-01,4.006000000000000671e-01,2.008000000000000340e-01,6.606481006491473143e-03
16,8,8,5,5.338000000000000522e-01,5.338000000000000522e-01,3.340000000000000191e-01,6.821184285765352455e-03
17,9,6,3,6.004000000000000448e-01,4.006000000000000671e-01,2.008000000000000340e-01,3.490447203051278736e-03
18,9,8,5,6.004000000000000448e-01,5.338000000000000522e-01,3.340000000000000191e-01,1.188573292707123703e-02
19,9,8,8,6.004000000000000448e-01,5.338000000000000522e-01,5.338000000000000522e-01,1.234474108550809822e-02
20,9,9,2,6.004000000000000448e-01,6.004000000000000448e-01,1.342000000000000137e-01,1.763086659320324892e-02
21,9,9,5,6.004000000000000448e-01,6.004000000000000448e-01,3.340000000000000191e-01,1.558180387318261473e-02
22,10,10,0,6.670000000000000373e-01,6.670000000000000373e-01,1.000000000000000021e-03,1.459260563513684050e-03
23,11,6,6,7.336000000000000298e-01,4.006000000000000671e-01,4.006000000000000671e-01,1.214363116556627098e-02
24,11,8,8,7.336000000000000298e-01,5.338000000000000522e-01,5.338000000000000522e-01,1.765869833245200041e-02
25,11,9,2,7.336000000000000298e-01,6.004000000000000448e-01,1.342000000000000137e-01,4.221454076198233839e-03
26,11,9,3,7.336000000000000298e-01,6.004000000000000448e-01,2.008000000000000340e-01,6.800102586854423273e-03
27,11,9,5,7.336000000000000298e-01,6.004000000000000448e-01,3.340000000000000191e-01,2.683018036965419996e-03
28,11,11,5,7.336000000000000298e-01,7.336000000000000298e-01,3.340000000000000191e-01,7.828794643872542119e-03
29,12,6,6,8.002000000000001334e-01,4.006000000000000671e-01,4.006000000000000671e-01,3.138175405649642775e-03
30,12,8,8,8.002000000000001334e-01,5.338000000000000522e-01,5.338000000000000522e-01,4.026140140093247867e-03
31,12,9,3,8.002000000000001334e-01,6.004000000000000448e-01,2.008000000000000340e-01,4.713853036844390873e-03
32,12,9,5,8.002000000000001334e-01,6.004000000000000448e-01,3.340000000000000191e-01,3.564348978971493970e-02
33,12,9,9,8.002000000000001334e-01,6.004000000000000448e-01,6.004000000000000448e-01,1.362109860870388579e-02
34,12,10,2,8.002000000000001334e-01,6.670000000000000373e-01,1.342000000000000137e-01,1.910206294076573653e-03
35,12,11,8,8.002000000000001334e-01,7.336000000000000298e-01,5.338000000000000522e-01,3.359706626218065748e-03
36,12,11,9,8.002000000000001334e-01,7.336000000000000298e-01,6.004000000000000448e-01,1.066426683498727587e-02
37,12,12,0,8.002000000000001334e-01,8.002000000000001334e-01,1.000000000000000021e-03,1.789292860820858441e-04
38,12,12,1,8.002000000000001334e-01,8.002000000000001334e-01,6.760000000000000731e-02,2.186237579013457135e-03
39,12,12,2,8.002000000000001334e-01,8.002000000000001334e-01,1.342000000000000137e-01,1.153887992933567627e-02
40,12,12,5,8.002000000000001334e-01,8.002000000000001334e-01,3.340000000000000191e-01,1.647519830176440159e-02
41,12,12,8,8.002000000000001334e-01,8.002000000000001334e-01,5.338000000000000522e-01,1.093117592088847269e-02
42,12,12,11,8.002000000000001334e-01,8.002000000000001334e-01,7.336000000000000298e-01,8.757470496992339482e-03
43,13,13,0,8.668000000000001259e-01,8.668000000000001259e-01,1.000000000000000021e-03,1.559407005986579193e-04
